feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45
kast_rounds_ct,0.14653999260435782,-0.01189635625876424,0.04077798972532721,0.030661706828510216,-0.07163403030938706,-0.010270639693555648,-0.057977381544178995,-0.016100018415257347,0.008524972589116149,-0.049892375682076065,-0.015567569529966938,0.004651928796140037,0.05851964075826304,0.00988611850863709,0.022815932464991927,-0.009007257405932778,-0.026989202711720103,-0.011715415837199872,-0.011517047463451502,0.01742460745704036,-0.029940583773684165,0.019226275465382164,0.03069416730883487,0.03497177140346397,-0.07478342296171031,0.024449185940007806,0.04483525913035985,-0.058256354125992456,-0.034049468344972245,-0.0316639162403938,0.08353028064949444,0.007137503651074517,-0.04362538240807948,-0.055177902237623186,-0.004804043257096602,0.041829294281601245,-0.0317570994784524,-0.024268877348244927,-0.005921782315255053,-0.06885453505515712,0.021912923708841646,-0.030132572726795523,-0.004513559771646705,0.02964943842530609,-0.0008775920460964669
kast_rounds_t,0.14843390578932314,0.005175191831183189,0.02326055834910672,-0.015762037347066934,-0.06987239931960643,-0.029726932228184743,-0.026108886356637332,0.009206566925602231,0.04016527333382897,-0.029214519433965296,0.0008851095454628479,-0.012129772758790347,-0.026022577976032107,-0.007168870051167018,-0.012148880384262373,0.06629819438579693,-0.007827348954182356,-0.04319978332620711,0.008818751281901266,-0.05204973656263612,-0.015839343544050755,-0.08245643838267382,-0.033837278750680176,-0.06086339588528228,0.0070220145420182845,-0.015524277159521,-0.000696550993908085,0.03460055355773954,0.020722827112765956,0.008917387362366039,-0.055517539274879034,0.03152467020491312,0.057747814902263495,0.02134112415256355,-0.0424584023932251,0.04506936080778688,-0.030906054666499302,-0.032441572118608604,0.035969535458481285,0.04497212150759777,0.011539093610992174,-0.032964836025333094,0.051238076367329397,0.027598720078757084,-0.06402919255189904
kast_ct,0.0880869200777705,0.04622655892534832,0.010376187036686848,0.11771296709451189,0.22572370233500005,-0.022122020497884858,-0.04521744738316138,2.97522869954617e-05,-0.03408547574092699,-0.13967685279632597,-0.11304012907752527,0.08896017830471166,0.09434307069078471,0.09711856808511711,-0.0679095359472139,0.041726116161945416,-0.11399742436563567,0.03183282798786863,0.0880950002501385,-0.03036082686853542,-0.08619135649994156,-0.10462373858098005,0.11001158423416713,0.04960396218038052,-0.20654525211110966,-0.03401014135604376,-0.020189436770425444,-0.1119488777146716,-0.014654270337780738,0.02800203925571168,0.08980687093619905,-0.07736207547344165,-0.14237600077999713,-0.11887795892220862,-0.1257500420618185,-0.010106837649241154,-0.26843762780941177,0.09856642742881884,0.005758362757181723,0.04847820270088911,-0.043511187006538485,-0.022709932619138815,0.11961536268849104,-0.0007187594788555609,0.07360216436411529
kast_t,0.08571684203788614,0.05465877699352378,-0.03636660793938297,-0.10481716706027992,0.03281442540797626,0.08432442980141482,-0.05306040034649174,0.2246487368420176,0.04127233924549471,-0.042718856776351254,0.06986521757760474,-0.13949883454056472,0.020854935432883054,-0.009304268094893948,-0.0919752132154979,0.06653592088453025,-0.10357905079885649,-0.1335480303339846,0.062312176433737515,-0.05148929816488748,-0.04682065619404151,-0.19905639702762018,-0.00017833609998810576,0.10092008720673723,-0.07429725583326288,-0.25418594895936775,0.10924460497686118,0.07378600980157493,0.00044020099279290514,0.27193166431550847,0.06197902438725542,0.2937488644991051,-0.04624430321707973,0.02480620958289792,-0.24896779590337273,0.11425516275624037,-0.12109858103093121,-0.0035160396013321285,0.05632796915198209,-0.052332948322677326,0.18537280627307842,0.08099664486579262,0.014083472960302962,0.03634798225400786,-0.09602014363509695
impact_ct,0.07133882015366146,0.08834932415972067,-0.09342546526063182,0.2231429453045568,0.16303893966700816,0.0827765932695945,-0.005518520163949194,0.05041275698329165,0.005501783304867239,0.06998860945339981,0.04801502893068227,0.023632563940212917,-0.11754084338530164,0.022060783054020712,-0.022928808677142302,-0.036414601408551184,-0.045876445048185804,-0.07494596525639745,0.032356737004299224,0.0012994638762888113,-0.054315638055679315,0.04221875957973764,0.00885714998870056,-0.006477526396665009,0.050695548098127485,-0.01896265121913611,-0.026594358382752578,-0.016145640557934354,-0.02847900805140168,-0.010288445624009431,0.0345118365931792,-0.015640312562820904,-0.032843832531329734,0.049237447013339784,-0.044434523639705445,0.014399188573376194,0.037247089743108454,-0.045982217230915196,-0.020023857246556517,0.0011211743593756741,-0.05829136033262405,0.00596186471156699,0.11012264007015829,0.0053150848161517324,0.015537784556030762
impact_t,0.08158846300883112,0.0248877317876803,-0.1695012336984827,-0.20361454863770634,0.091672468284814,-0.017609987325734267,0.057587567962069264,0.003277000070089007,-0.08608326766937342,-0.029644128804214583,0.017068762728381832,0.012523413174539123,-0.00011880923646621211,-0.015716204885059527,-0.01684253195663537,-0.082852231812599,-0.02669341088980547,-0.05325593382979644,0.06325049273366463,-0.012232123289626883,0.005966473705112416,0.06405298778448013,0.020288148323982666,0.051020062053207256,-0.0425345108865024,-0.0020353705092927745,0.012756548165288723,0.018399948585112763,-0.008073309355747814,0.07090854168431378,0.03509601056715532,0.021766040730081974,-0.09229874071698879,-0.05500200164288287,0.05702704158288531,-0.026939470049865907,0.08214355802966575,0.014020250608854277,0.04660089788177474,0.006258264159941414,-0.0052430285345572945,0.006813880437897595,-0.021277251462748073,-0.01999226568201583,-0.00923646726110996
rating_ct,0.09278746940248293,0.09168495318701946,-0.04877668756725684,0.19953909315593613,0.20097318990072888,-0.002967882260437869,-0.02958469774107083,0.031419984047645184,-0.009909970580216306,-0.003183236368823448,-0.02691357232088501,0.01379317378141319,-0.014433851980258264,0.00973422311919709,-0.03862056395446121,-0.005225544811094673,-0.04420937554484742,-0.04152498874761572,0.03334725852360342,0.006071849126411771,-0.07157200162222843,0.01158740082235403,0.03805823932866006,0.0056245241814224176,-0.00889752206731422,-0.04094539758767916,-0.017814119388207584,-0.005943860717375758,-0.027882691394567255,-0.02507904723557152,0.052870693893411085,-0.005149758212678303,-0.07139352005313065,0.0027205790538746147,-0.05382052790037946,-0.03344013211001841,-0.0461050257839614,0.012352160244792685,0.0043664217563328285,-0.028306214065032177,0.016673764982567944,-0.02774298770453351,0.048469416766099616,-0.010317790007990851,0.08762107769625148
rating_t,0.09400030262910916,0.05253847035240631,-0.14207977131837196,-0.20125006578613835,0.08492276365960322,0.01658328663966377,-0.0022491373551245335,0.019328976041778544,-0.036381865079383506,-0.008054168426445178,0.008579518825014976,-0.0264347011793651,-0.01884742174171219,0.010423508764726443,-0.038391744641917455,-0.027669615458739274,-0.051581043905519826,-0.05598963715497181,0.05591463971818555,-0.0524810298692715,-0.012538121095895534,-0.011440315124556597,0.0065149192959373416,0.10719972834869712,-0.07077650652921878,-0.07234702357170043,0.03377354221630427,0.006068248789734212,0.01724472007050915,0.07312883411727727,0.024136953438054186,0.09303612737789639,-0.07461891189967557,-0.033028071375298104,0.023590086326996093,-0.05837943337886137,0.07075263298489783,0.013605519193379385,-0.013803002515650906,0.006333489154863144,0.02365693203835916,0.041592825401027725,0.0014253318745629587,-0.056733468453486396,-0.05864967536385991
assists_ct,0.13058535819362835,-0.07661011732116026,0.04984954779276006,0.03773378501325682,-0.042621482375423944,0.07224955495382476,-0.014680718424126285,-0.04743339945083047,-0.0953647857611134,-0.015956979359618498,-0.1167184043630916,-0.03051641944501358,0.02254820759910681,-0.05125731917950247,0.07233702750346442,-0.0033853043994856585,-0.03303216540110539,-0.009088493080866133,0.09171919949451457,0.04513854156928547,-0.025258601462814764,0.0306199262700283,-0.012935569932616018,0.021774671217768292,-0.09019878490870609,0.137318445525355,0.013419370239005163,0.021549648420260612,0.05549109282268048,-0.031431779426099996,0.0794456105580567,0.16616670049185495,-0.0950520886580716,-0.01449904603703718,-0.03569368281233529,0.050847656246266804,0.056169941313269904,0.013915255530264029,-0.0386873677225649,-0.011676603386816585,-0.033681812133280545,0.081240861716899,0.028264744236187057,-0.0523306041414507,0.036994524652299784
assists_t,0.1373925161525478,-0.015470398963428986,0.06833323694103761,-0.026494963953988593,-0.0266850543881981,0.05887564305592465,-0.011055185672313611,-0.004885380608182881,0.01555005156515028,-0.04953302912221666,0.007323125307412839,0.07887320363815832,0.0791597093992287,-0.014263906831604466,-0.08994365971662986,-0.004093875437095537,-0.015100827414971825,-0.13942175032420262,-0.05180060849101891,0.0688957165336668,0.03100143817983573,-0.0061989581270378465,-0.08447982459310246,-0.03967661191138636,-0.008195977650033989,-0.0313081860324596,-0.09372373184107358,-0.011198227946380753,0.17140857750149988,-0.08451131577187673,-0.08933348900827087,-0.012055758799917216,0.08199214590036857,0.0072308019457644895,0.01365955437825581,0.04046815129465557,0.05809110358657045,0.0748026081147905,-0.06224736167838052,0.09194757739034545,0.035965211651433265,0.03668841120652116,0.12706521381777813,0.008609667273122765,-0.008133691740711463
assists_per_round_ct,0.04221856869130455,-0.10118569138253007,0.030732941993276346,0.014256210096955766,0.07748781247764239,0.17107185686919243,0.04510942654888237,-0.023686863733606074,-0.19647133183491608,0.012800469942796636,-0.28935180937425475,-0.1033892829736779,-0.057736782718222336,-0.10661230746926281,0.007543744144454918,0.0722282083112251,-0.02397225013905184,0.12065984465170829,0.16239332355243272,0.06027922437913165,0.04493023438722334,0.041436598634314606,-0.004506807681595101,-0.034043597297644515,-0.18956060813047615,0.3973511513341785,-0.06344845231651336,0.23442491039857227,0.14572202093349756,-0.11248463605518953,0.03429618128015802,0.19955191770070435,-0.04607515383800535,0.004059074880028421,-0.09551925046716554,0.06593858198204014,0.025066232489058322,-0.11423253068973707,0.0552880240057705,-0.04469036094538266,-0.027398305739592968,-0.017106511632573568,0.047782709891369644,-0.01494644528023975,-0.01014568150035483
assists_per_round_t,0.03633122416739938,-0.0249959817771456,0.07197928082552152,-0.08391134932675524,0.07624152530425492,0.19806425318834486,0.0008857198197402705,0.09544207009213002,0.007951704411010316,-0.05439060204534867,-0.005512174972028884,0.13268918391380674,0.20696311854169996,-0.01454124230997391,-0.3030747698233334,-0.13090734817921623,-0.10617829902361345,-0.21457915423540114,-0.14180661199707345,0.21654966258474811,0.17955167005553685,0.03995767575939227,-0.04688992677247254,-0.01099930818021369,-0.06366779137359402,-0.14920513027064208,-0.14942159761133655,-0.09453547791035327,0.32905399876274083,-0.13253000795838393,0.012421757628956268,0.023420492474610505,0.04047863789769754,0.033474696423579926,0.12459220397418747,0.09354066345188936,-0.006624472717250959,0.15658043810834446,-0.17487038608320768,-0.015229076093793564,0.0925928244367903,-0.0504400256422886,0.19086458939745704,0.06030912452138648,0.11889170459646689
flash_assists_ct,0.0719556049827355,-0.010121034352674158,0.11664481744035199,-0.027922547586291837,0.004173052052675391,0.22138947475713408,-0.02443857763612522,-0.06932705136404459,-0.12266514930445055,0.0029356698259072694,-0.15630949891005524,-0.11301475236006184,0.039620663799391796,0.2826244265348288,0.12285220000576834,-0.07292494895894328,0.024329020765175617,-0.20558289505964758,-0.014202682866472728,-0.007677751174515801,0.0027862635014434325,-0.0054978605334728425,0.14720143610783304,-0.0646425051325994,0.017525862985353705,0.033740647752679154,-0.07150371832557735,0.030535368289879863,-0.09188876343893801,-0.048695655428841474,-0.1971748105767553,-0.030888480954862255,-0.09257239477416293,-0.03542436303355847,-0.007212060503652279,-0.020124254016750852,0.04195637840308764,0.05719332082019738,-0.02725865967997325,-0.010927115713316896,0.017341452352795966,0.07201132156004772,-0.0930566219542292,-0.0882098679328281,0.12494112958714385
flash_assists_t,0.06455536485777534,0.11615836411165409,0.19670058819808334,-0.06103454844777224,-0.030894544312934546,0.0761552389791136,0.04561104937839508,-0.022097912255099522,-0.08403457778888676,-0.053170283667414685,0.0534737765563197,0.03498420846778283,-0.07267133365334039,0.02506044912646164,-0.013388872110264335,-0.08065286502644786,-0.015246120633208834,-0.1323540036108701,-0.0010793483564140033,0.025928908139167355,0.07952188845682676,0.06933002109593263,-0.053850566267209625,0.07731133055250257,0.01144371410820158,-0.08483141438398235,-0.09192062956279887,0.19828549145055352,0.08181544674302547,0.050885663569013556,0.08120589926425967,-0.11676229770560995,0.18029214789074954,0.07292617066893241,0.05389007115825304,-0.005535068900419507,-0.06810799796915498,-0.05632943975242678,0.06787287940431799,-0.06133238933030731,-0.13250635292441976,0.07129019869720798,-0.21694535450809968,0.08043576403295541,-0.10980559778247945
flash_assists_per_round_ct,0.003251497462587767,0.010450874866518313,0.11737119288868182,-0.08053246530985259,0.05354728924752632,0.2539216661384169,0.012956031518347262,-0.04441193552651809,-0.11254717625005185,0.03221692738465979,-0.23911497459376407,-0.17826985207371635,-0.05356324194593077,0.29475912603725607,0.009742403497375696,-0.017155786836776314,0.012353264147519562,-0.14203340234907036,-0.023182839625478548,0.02330283789917493,-0.04078078722755938,-0.07120002227733227,0.19402881543773798,-0.1381414774541071,-0.034209989671949624,0.06331709980138214,-0.02216170313895549,-0.023287009507742172,-0.17857154350740895,-0.09167459549061638,-0.0710900209630303,-0.13542064982236002,-0.16460308605029972,-0.0626291374561608,0.017905203876455486,-0.13162122339662352,-0.023988692947485457,0.007349619995878687,0.0005336170134686152,0.08748878558096382,0.15948841895073498,-0.0023813843318564315,0.030822019840102237,-0.07236454349610025,-0.24211069467843654
flash_assists_per_round_t,-0.0045214050626092486,0.1267991514052138,0.1893019379855882,-0.08590295593520199,-0.02518752303403128,0.1115665957109291,0.06626117143613937,0.019233842032370167,-0.11046504201464667,-0.062394300920536196,-0.05776154909402098,0.03747663787164469,-0.11859668318428107,0.046625838346466754,-0.07342440947481035,-0.08848537220966973,-0.028441510139741652,-0.07029064558404234,-0.0004434269534335268,0.11123575468397293,0.061506703062169384,0.09232124757477321,0.01854727657795,0.061299484312202376,0.011178868545478032,-0.06617437476760915,0.0017005274913216017,0.21193043620575946,0.10216302692359716,0.17704006549956114,0.3502471312073988,-0.17693736593209455,0.15804176168117817,0.15614922309031468,-0.05585398119495196,-0.03334506270609108,-0.021023143139469513,-0.11953779306252829,-0.03658108119350796,-0.043149601866659774,-0.1280485895049408,0.056369118774494714,0.039490618382494284,0.014363443737710618,-0.25244061490686776
trade_kills_ct,0.12944121756986207,-0.021533979396588947,-0.016344763389565118,0.030502986764672647,-0.09029401633235586,0.11767566305634568,-0.0700754225971,-0.004719535749285155,-0.007759525760546501,-0.05867880107931744,0.08739346174900904,0.04935698922877229,0.022419537733342945,0.009024091774124872,-0.014252758194489783,0.1600029001082727,0.011618415001605032,-0.007270537456702517,-0.06130213646801569,0.022411475723513874,-0.023179815986826356,0.057246854771294334,0.19832014259968467,-0.1415232598824953,0.025189040805991603,-0.11453477406213929,0.06585746076367725,-0.11362768601316467,-0.012720139747680319,-0.012134674530460458,-0.026041906027342507,0.10665129402811685,0.08253192266905224,0.059185873087228016,-0.07401501160009166,-0.0665733657545027,0.031082049164528273,-0.05355074628514307,-0.04442769428299155,-0.09316171253491082,-0.002176069888622581,-0.0779252258078896,-0.05081583926240601,-0.008131331725297185,0.004567954446467001
trade_kills_t,0.13798455228747883,-0.004895944321896695,-0.03505032292243959,-0.05525242679242727,0.000276119124578072,-0.02124285066089775,-0.03696019471658047,0.10420605906302849,0.017781704446013888,-0.11323099253188121,-0.061032812491533105,0.007325570797091916,0.0266037114894469,-0.04536921123180506,-0.04613833276071653,0.06840494588097029,-0.01562774967336802,0.031780869411413254,-0.08568666202521973,-0.14295712791252718,-0.08488602881646311,-0.010859132941460906,-0.021828850067023512,0.009516098081848438,0.040696248854001874,0.09734526247407496,0.02786520128009025,-0.015265495932420051,-0.03224639788649455,-0.020908177715718335,-0.07312048858368217,-0.0648955698771535,0.09414068578301962,0.008571979879461337,0.02308379090897117,-0.03890824916892135,0.0007747186253970473,-0.02691295849977387,-0.026064290952134903,0.026953979043332008,-0.03605947934454664,-0.04895781901042488,0.09887855995784857,-0.004129228910499487,-0.07807830050057919
traded_deaths_ct,0.12299323428187324,-0.08928898984377806,-0.0028096627399912992,0.03959763906794879,-0.09738413886894665,-0.000846527987884516,0.007073877535069124,0.02908179154786673,-0.03186596713097975,-0.08743095231164248,-0.011305886097029292,0.16556554662885598,-0.03475959215018191,0.056384518170904396,0.03184518206841131,-0.0592008306506834,-0.16506241055655302,0.09653307647110274,0.026907589732316967,0.0680893446295078,-0.00449017609085545,-0.08186505641289653,-0.07654450436633303,0.03375189241223324,-0.03538615068168245,0.11657920613817951,0.035057262903347444,-0.050975286182760045,-0.12185603637546116,0.07457001610487721,0.009419143523625407,-0.060413276928678344,0.028035441955651393,-0.04374615084613702,0.07065578374616516,0.056103534538039554,0.05787585399576512,0.10376694796148114,-0.036925681762251056,-0.0952954954151011,0.10353682447693176,-0.001255256478088074,-0.05321972375227114,-0.09706933156609288,0.03408494928244836
traded_deaths_t,0.13019618672574682,-0.05102271859515887,0.010660995583943855,0.04625320078150411,-0.11026467184415721,-0.026472164953975467,0.04164827467258102,0.13105285266525063,0.042656147734653586,0.005869254666438016,0.020120552384253147,-0.09206656137132462,-0.023649679406574625,0.025439464093511395,-0.031526669847092,0.04438349792929862,0.05285061746404973,-0.09981219156683767,0.1423458892101731,-0.010748389548269103,0.0943990237224732,-0.09820635005263081,0.003531040140630576,-0.10197015138674194,0.013390480982944066,0.04876824842342465,0.01479110408266272,0.007105664174346883,0.028923493313111795,0.01352627307495365,-0.04852196304262857,-0.07719017679722827,0.02373030994585861,0.024153812798839498,-0.020505616113659465,0.024763247117053733,0.02883428543520068,0.07420249876589725,0.01990037524882396,0.15278496121416404,-0.048731804806101404,0.006105354991646474,0.050824906311550545,-0.049707376126072844,0.053772984631665535
trade_kill_rate_ct,-0.05094897576179391,-0.08035224327037495,-0.02182650417942655,-0.1355557797642475,-0.10244457293967808,0.1830853731268684,-0.03538262710039743,-0.012273025484870234,-0.060618360438038525,-0.12311099724349822,0.15145199179520014,0.09648070935086965,-0.05691615609620472,-0.03758741848429123,-0.04967388707103725,0.2522969666610674,0.0763924281487102,0.07979973540429867,0.005277760296211867,0.007070131540583975,0.09122973884143527,0.09117832159267975,0.35488766647665715,-0.2781801975992868,-0.052215004129164355,-0.12065642569987288,-0.03984470253213454,-0.1035115686638176,0.041024442940451364,0.016758033708244555,-0.02230486191260181,0.13901447524225308,0.03129011548178396,-0.08317376262493774,-0.042371877219893786,-0.12510531692624308,-0.019196984373654406,-0.10586031967612858,-0.05720843826797434,-0.02285804299681611,-0.079087508938829,0.18848076500815356,-0.07268583320286919,-0.058129152354286825,0.036589645314172844
trade_kill_rate_t,-0.023668597754796652,-0.032871701835263806,0.01832942320962146,-0.025666568716623303,0.09672337168357295,0.11924347814820387,-0.18625553610782536,0.2997457544624767,-0.029984172234541397,-0.16463338690179732,-0.1356210310427047,0.014567949931779955,0.11059361747692203,-0.12149409620715738,-0.12344484351625004,0.053869194651209276,-0.03576389473022886,0.10344483533388685,-0.16286037824569233,-0.26938243825349817,-0.15571160457049363,0.001685440782474498,0.019979918057122,0.13813278659505968,0.13593891530643423,0.17786439472425777,0.0687901646953103,-0.13855010166350706,0.005897649546875806,-0.12853952291446774,0.046770644499793526,-0.16139749338738715,0.07298147808627006,-0.03372515628515146,0.030549412594908593,0.03980496598652418,-0.007835219724880823,-0.0057516231957970045,-0.15635194636346994,0.05166247822660911,-0.0826115336339407,0.09187580084453842,-0.08511217651435232,0.0022643882333496304,-0.1584167751719034
death_traded_rate_ct,0.03708719069171532,-0.08526614508194758,-0.04966156788555426,0.0567907399914182,0.06250840768745416,-0.05606698275180811,0.07060861750539384,0.06080236775557944,-0.042659699984688354,-0.2107822633515558,-0.0016006846294580582,0.3408178930590768,-0.023220925280325745,0.16890318958263967,-0.023629652886281223,0.01238084149170704,-0.20411569729524426,0.24317497589665804,0.13203706607712234,0.15192590027287023,0.10292749321816971,-0.17458258273966415,-0.1540613110018945,0.03530586917551565,-0.08234644592188227,0.17663436660197282,-0.04343525638677931,0.10013933895949644,-0.08441802466934105,0.15100039242231877,-0.09623332990409585,-0.18758427156130741,0.012014675906176206,-0.07419939510524762,0.08344609196853651,0.058744112534044504,0.03531444727708575,-0.004258445709776214,0.09408702119940567,-0.05842359878333431,0.068692912743865,0.015406501095424616,0.04208632866456642,0.03455371987910136,0.01966536896619563
death_traded_rate_t,0.03332357688447514,-0.06370732357185221,-0.023657142869733576,0.020797722503968493,-0.11974549841173314,0.08030421259621656,0.04627815246787434,0.2523104673159812,0.12590548981928934,0.11774639234323042,0.06254226157426034,-0.2704017663083186,-0.030076972090103484,0.038567970508913745,-0.043978706681320964,0.10321866048575976,0.07127818741435589,-0.16291241784176935,0.20570549837468283,0.15545655361789149,0.31925830460790594,-0.2387892783842942,-0.08544401899093425,0.009816048081760231,0.0016706276847300618,-0.02236540366611256,-0.0202933179618685,0.016420738049511684,-0.014916261178040294,0.025468559160291254,0.03251713994729685,-0.18211633243013148,0.02273825580795661,-0.1176426394794894,0.0003816804974605473,-0.05357655215924272,0.08448601892026085,0.015180897284259845,0.07181737840736391,-0.145679735366797,-0.032199789874870724,0.05932743296210648,-0.03881868634082284,-0.15118286495510777,0.19823792086840494
trade_participation_ct,-0.009244671294140644,-0.08913298506804158,-0.1180148393388935,0.04393954177969597,0.005850071905762058,0.18236469572474545,0.021529858245961795,0.07692288971632487,-0.059170526252160474,-0.1486689938298916,0.13906339019883757,0.3320103826054752,-0.13831989564850047,0.10009388674720686,-0.07953172770862292,0.13470092439835116,-0.1487896366579066,0.14324723665406797,0.10259683616647383,0.05168857156708623,0.054477924473707515,-0.06232081415225886,0.1679313392863012,-0.13804758165624695,-0.03223240821218602,-0.06257164278737024,-0.09955242812543202,-0.08525528073942817,-0.06436701393506314,0.06796496419577847,-0.12168552609463296,0.034997935550219086,0.061163283650515876,0.044348259853908424,-0.07682714971980809,-0.0066101080713135175,0.014566500076975769,-0.037648438046266074,0.004350215172079973,-0.03967346940260716,-0.02971497908499779,0.036496208706482444,0.008863713406826693,0.0017284450276743163,-0.08492918079330397
trade_participation_t,0.027961472870793275,-0.07537727579377547,-0.09581044779860297,-0.06005822989005613,0.03536150431251424,0.07991183157447872,0.013180308054865376,0.4033730474672173,-0.008355642681771934,-0.10517042513511836,-0.03374250128425872,-0.15731357304548976,0.1047906516649646,-0.10247074482796584,-0.08568007831406543,0.03962225355991633,0.020825056212794964,-0.0768259143657286,0.04309219657173275,-0.11282124294600622,0.06365069639725351,-0.08680170592298043,-0.033968444560732024,0.11319827245712828,0.04110435375223595,0.11968677000903553,0.05006748038843742,-0.01410884288588437,-0.080213050065049,0.020544136080113594,0.004241380250166876,-0.15233496048562287,0.049621958155053415,-0.10692589404406566,-0.0007693616072145318,-0.10525449936058051,0.05887595312378127,-0.03357513067291494,-0.01741671925726512,-0.09497017751064851,-0.1359329532482762,-0.0025150656966944082,-0.016667300082603552,-0.06795549620165917,0.0008451986601303793
opening_kills_ct,0.13020137728046638,0.05658273538995284,-0.02610330645378946,0.04363157951251876,-0.09033869547451391,0.03596654071979428,0.016404312747532138,0.04555223921066772,0.06312150414379572,-0.06882817329739604,-0.046292011133270285,-0.08837765605193917,-0.0026353567074050357,-0.06134672517902606,-0.017989331172999827,-0.13272994473776145,0.025088015424686805,0.19590229755853605,-0.0857318777711287,0.028701864211118283,0.058146469946971736,0.06720487027023697,0.016344273848568912,-0.04216438016573147,-0.02650067502599959,-0.05670220607227262,0.06952287215651452,-0.015303644753972502,-0.10256620155226691,0.019151684995152643,0.03859569520297851,-0.01787803205568532,-0.06862530282250347,-0.027147936387843873,0.027883728536262857,0.012497021772307826,-0.02953785497857625,-0.037465610645742164,-0.07733693773537724,0.0006789610433493368,0.06795058427641443,0.013493018170995475,-0.0023956152261870034,0.0017111983544660647,0.048410718381829566
opening_kills_t,0.11384364993231141,0.01731626449601859,-0.10600297838773394,-0.010695158268085501,-0.043582210353756756,0.020295117462155572,0.22574423837581584,-0.052845970899429086,-0.034086579773525694,-0.057147361465271405,0.029831389412663237,-0.08224958025032185,0.03894645730102099,0.015278081049030787,0.03097749040464354,0.05943030639164025,-0.025936359297154488,0.0785210559500327,-0.06804558781981983,-0.0422761629232409,-0.01716477473697936,-0.08885377977695146,-0.03767733335873562,-0.020642245103188808,0.16746939946287234,0.028802574580080766,0.0032908723470344986,0.012342659537147405,0.13078952394091323,-0.06765463729211688,0.08682868599679622,0.00046395109259225395,-0.040490046853536674,0.0041646442964295115,0.008267000819153297,0.12728379809843055,-0.1898415072631217,-0.059802908922635414,-0.10647729948142653,0.1372438151339626,0.22505721945459287,0.19626052852868653,-0.10047062991824332,-0.04356411803682467,0.0016331950343818485
opening_deaths_ct,0.08415739956931835,0.006404350487612841,-0.03502995706837508,-0.04817790617684466,-0.10472407950787432,-0.0761944661026653,0.007026779053931822,0.18074933841730928,-0.07078784155798393,0.3303651468979994,-0.1191762826032706,0.07883835153715327,0.06715990190209407,-0.036633646500908876,0.048786957278195445,0.024621062168803148,-0.12957683136744905,0.09154822076411633,-0.13569229324253138,0.1517444460175294,-0.06577702309114576,0.02715698884087532,0.03935598190236583,-0.007427087819484082,-0.0667270871870652,-0.11711325207547285,-0.12316920865415704,-0.006735133822982631,-0.03584344749882004,-0.017620723340986154,-0.038283361591688304,-0.001755329899595752,-0.010248173661858026,0.09349667502842644,-0.025950688060277897,0.004121942397550916,-0.07578933953925127,0.04145761865141151,0.007184231996187283,-0.10803148227989509,-0.10149314911417122,0.04304791320751264,0.08316313968170849,-0.060158919719395146,0.03396210031259854
opening_deaths_t,0.08910465555743788,-0.11288315537439836,-0.020833201884525053,0.11429446654064344,-0.10995133721686487,-0.030450863223616554,0.15784634268392214,-0.06997505398723693,-0.09265584820418299,0.0914208066801347,-0.09114462108546245,0.08521321301553611,0.06823807966048097,0.09952182196826675,-0.15872549684505985,-0.0068787665451349525,0.11033383499048019,-0.0003982909678311927,0.0307131961392217,-0.17190617444770917,-0.006888072070679846,-0.08051303635198398,0.0075343825814918955,-0.04619143890778904,0.05874057074353041,-0.058864535922374665,-0.014242206660837742,0.05587300084726602,0.04677957217698705,0.04694412059081337,0.10972893349988501,-0.029837324295786366,0.012712249652770473,-0.059421779377708595,-0.03677490181346971,-0.06933443396382753,0.06079609927830293,0.14493903591727358,-0.0193336726140439,0.024420018886235934,-0.02574613508133797,-0.05635550646092665,-0.10938553370332715,-0.060283499667116075,-0.02142483029206002
opening_kill_rate_ct,0.008031758530733036,0.07296658640940772,-0.002012141954211035,-0.03489020970255967,-0.10291854340170403,0.0930964797998522,0.09700800454167753,0.05869893960025229,0.046612187714029966,-0.13324799585671543,-0.2505151807712344,-0.20078476317933291,-0.03905250969166807,-0.19686697396010094,-0.09252583976330903,-0.22513392101484703,0.03832530572517584,0.4302353248233129,-0.08442648517124353,0.0505300604158478,0.17433018396738398,-0.05336117608859877,-0.009527648434639272,-0.07183151389327015,-0.1307976081312341,-0.16256712982268828,-0.09949412892735238,-0.0033334517080624085,-0.0290824689547849,0.0062410951518139,-0.018770007720975444,0.06031985504646252,0.034069937138516304,-0.01302574030873934,-0.06957265337633874,-0.11634010302742193,0.12149728071246893,-0.030730263060866923,0.07755966292918708,0.1489210314812283,0.04750828410308139,0.020079043918864795,-0.013949173099983721,0.04377799949768806,-0.01838454569434554
