player_name,rounds_played_CT,rounds_played_T,first_kill_rate_CT,first_kill_rate_T,first_death_rate_CT,first_death_rate_T,entry_attempt_rate_CT,entry_attempt_rate_T,entry_success_rate_CT,entry_success_rate_T,early_round_kill_rate_CT,early_round_kill_rate_T,late_round_kill_rate_CT,late_round_kill_rate_T,late_round_presence_rate_CT,late_round_presence_rate_T,opening_kills_per_round_CT,opening_kills_per_round_T,opening_attempts_per_round_CT,opening_attempts_per_round_T,opening_duels_per_round_CT,opening_duels_per_round_T,opening_success_rate_CT,opening_success_rate_T,kills_per_round_CT,kills_per_round_T,deaths_per_round_CT,deaths_per_round_T,assists_per_round_CT,assists_per_round_T,flash_assists_per_round_CT,flash_assists_per_round_T,hp_damage_per_round_CT,hp_damage_per_round_T,armor_damage_per_round_CT,armor_damage_per_round_T,utility_damage_per_round_CT,utility_damage_per_round_T,headshot_rate_CT,headshot_rate_T,awp_kill_share_CT,awp_kill_share_T,rifle_kill_share_CT,rifle_kill_share_T,pistol_kill_share_CT,pistol_kill_share_T,avg_time_to_first_engagement_ticks_CT,avg_time_to_first_engagement_ticks_T,avg_time_to_first_engagement_seconds_CT,avg_time_to_first_engagement_seconds_T,avg_survival_ticks_CT,avg_survival_ticks_T,avg_survival_seconds_CT,avg_survival_seconds_T,std_survival_ticks_CT,std_survival_ticks_T,survival_rate_CT,survival_rate_T,trade_kill_rate_CT,trade_kill_rate_T,trade_kills_per_round_CT,trade_kills_per_round_T,traded_deaths_per_round_CT,traded_deaths_per_round_T,trade_attempts_per_round_CT,trade_attempts_per_round_T,trade_success_rate_CT,trade_success_rate_T,trade_participation_rate_CT,trade_participation_rate_T,grenades_per_round_CT,grenades_per_round_T,flashbangs_per_round_CT,flashbangs_per_round_T,smokes_per_round_CT,smokes_per_round_T,fire_nades_per_round_CT,fire_nades_per_round_T,avg_distance_from_team_CT,avg_distance_from_team_T,isolation_rate_CT,isolation_rate_T,avg_nearby_teammates_CT,avg_nearby_teammates_T,time_spent_alone_ratio_CT,time_spent_alone_ratio_T,avg_nearby_teammates_at_engagement_CT,avg_nearby_teammates_at_engagement_T,engagement_isolation_rate_CT,engagement_isolation_rate_T,position_entropy_CT,position_entropy_T,rounds_played_total,pc1,pc2,cluster
MATYS,6.071428571428571,7.714285714285714,0.13503401360544218,0.061881570810142235,0.08605442176870748,0.22232529375386517,0.22108843537414963,0.2842068645640074,0.3892857142857143,0.1773809523809524,0.0,0.0,0.5810374149659864,0.3706323438466295,0.6448979591836734,0.6391852195423624,0.13503401360544218,0.061881570810142235,0.22108843537414963,0.2842068645640074,0.22108843537414963,0.2842068645640074,0.3892857142857143,0.1773809523809524,0.7014455782312925,0.5479669140383426,0.42465986394557825,0.6089208410636981,0.25,0.21072974644403214,0.02125850340136054,0.021374458874458876,96.42066326530612,86.38338744588745,13.417857142857143,8.036796536796537,10.069302721088436,1.1746289424860854,0.5163657770800628,0.5375,0.0,0.0,0.5173731030873888,0.5404761904761904,0.23445839874411303,0.1470238095238095,3426.6985003092145,2344.4982426303854,53.54216406733148,36.63278504109977,5043.8445578231285,5430.183093692022,78.81007121598638,84.84661083893785,1748.0698014418049,1805.7536923640685,0.4516156462585034,0.2960729746444032,0.08008895866038723,0.16517857142857142,0.07431972789115646,0.14393939393939395,0.06879251700680271,0.24335188620902906,1.405017006802721,2.056624922696351,0.030152515551675217,0.06515223235156616,0.14311224489795918,0.387291280148423,10013.785714285714,10149.388760049475,2651.008843537415,2789.205318491033,3460.818367346939,4323.349837662337,1894.0025510204082,2116.3974953617812,709.6362792254087,400.506942087103,0.34891616872085646,0.09369890540619821,1.22836039953776,1.8831058917580668,0.2885930195113357,0.12045292315810831,0.9858688930117501,1.7868996083281796,0.17979282622139767,0.05936147186147186,1.4000945126449447,1.834052049109168,13.785714285714285,-3.287541756970164,-4.335007168985959,6
MUTiRiS,10.1,9.4,0.08272727272727273,0.07414141414141415,0.10772727272727271,0.12621212121212122,0.19045454545454546,0.20035353535353534,0.38,0.41666666666666663,0.0,0.0,0.385,0.4112626262626263,0.6977272727272728,0.7726262626262625,0.08272727272727273,0.07414141414141415,0.19045454545454546,0.20035353535353534,0.19045454545454546,0.20035353535353534,0.38,0.41666666666666663,0.6077272727272727,0.5824747474747476,0.6472727272727272,0.7978282828282828,0.30999999999999994,0.28934343434343435,0.08727272727272728,0.0683838383838384,92.7109090909091,87.43070707070707,16.00227272727273,7.32040404040404,15.561363636363637,13.101515151515153,0.48722222222222217,0.6116161616161616,0.0,0.0,0.6,0.7075757575757575,0.29166666666666663,0.2833333333333333,2316.8060173160175,2603.594945887446,36.20009402056277,40.681171029491345,6328.5590909090915,6244.6857070707065,98.88373579545456,97.57321417297979,2005.2961906474702,2256.1511313453607,0.4,0.28055555555555556,0.11166666666666666,0.34414141414141414,0.07363636363636364,0.2033333333333333,0.11000000000000001,0.22474747474747475,2.4309090909090907,2.903080808080808,0.03560147698305593,0.07549847211611918,0.18363636363636365,0.42808080808080806,10725.706363636364,10169.288585858585,2523.333181818182,2497.370101010101,3406.5431818181814,4132.81393939394,2047.6104545454546,2420.6974242424244,493.7618621500751,424.397880436194,0.19097679248563953,0.12670780087986347,1.7937320401826615,2.331128192639864,0.2485779138855239,0.14470566145956218,2.6990151515151513,2.165703463203463,0.1255988455988456,0.053376623376623376,1.8108838717332194,2.3067388400456945,19.5,-1.3666813968627456,0.06027218001137102,3
Maka,9.8,9.4,0.1416969696969697,0.14609752992105934,0.0885826330532213,0.11053246753246754,0.23027960275019096,0.2566299974535269,0.5033333333333334,0.5533333333333333,0.0,0.0,0.4735796621678975,0.39706221882692466,0.7687428910958323,0.8536389949919362,0.1416969696969697,0.14609752992105934,0.23027960275019096,0.2566299974535269,0.23027960275019096,0.2566299974535269,0.5033333333333334,0.5533333333333333,0.7252947967065615,0.6459934640522875,0.5914968169085816,0.751500551735846,0.22466259230965113,0.2406434937611408,0.06155436720142602,0.07264527629233512,100.74617553688142,96.89586664969018,9.173756726933197,8.205799592564299,9.856372633902046,8.353853238265003,0.30124386724386726,0.4742308802308802,0.475007215007215,0.23657720057720055,0.22765367965367964,0.4247705627705628,0.20154545454545456,0.2275873015873016,2733.777902874903,3489.1993939393938,42.715279732420356,54.51874053030303,6257.860380103557,7034.09552856294,97.77906843911808,109.90774263379593,2344.254672478694,3170.714333186286,0.42189508530685005,0.33940853917324504,0.1523030303030303,0.2891630591630592,0.10786690433749258,0.15761149308208133,0.10975350140056023,0.17997945845004668,2.5532615227909345,2.851259570494865,0.038842493292157346,0.060121639718914606,0.2176204057380528,0.337590951532128,9405.320644257703,11719.747604617605,2403.794049062049,2979.533845089551,3145.636750190986,4700.606979203802,1621.1414200831848,2402.7675093795096,584.9349813957564,401.72889577767984,0.2877954167341571,0.11259478543723211,1.6511891067556237,2.390498394347554,0.27961975552832674,0.12767008656227274,2.0074719724719725,2.6678181818181814,0.1269225219225219,0.06903463203463203,1.9262802452796448,2.124002652171313,19.200000000000003,2.3181645293723965,-1.6731328765826947,2
MartinezSa,7.0,7.0,0.31145833333333334,0.06597222222222222,0.05208333333333333,0.026041666666666664,0.36354166666666665,0.09201388888888888,0.725,0.375,0.0,0.0,0.5708333333333333,0.2934027777777778,0.7427083333333333,0.6302083333333334,0.31145833333333334,0.06597222222222222,0.36354166666666665,0.09201388888888888,0.36354166666666665,0.09201388888888888,0.725,0.375,0.921875,0.4010416666666667,0.8114583333333334,0.5989583333333334,0.12604166666666666,0.13194444444444445,0.0,0.07291666666666666,144.32916666666668,56.50694444444444,8.327083333333333,4.541666666666667,1.2010416666666666,0.5659722222222222,0.3925324675324675,0.36413690476190474,0.4181818181818182,0.19791666666666666,0.21866883116883118,0.27336309523809527,0.2202922077922078,0.27872023809523805,2791.482142857143,2840.772916666667,43.61690848214286,44.38707682291667,6470.915625,5291.034722222223,101.108056640625,82.67241753472223,2167.83040437264,1908.4689441904943,0.3260416666666667,0.2222222222222222,0.039285714285714285,0.1730654761904762,0.059375,0.08506944444444445,0.078125,0.08159722222222222,2.8447916666666666,2.364583333333333,0.025297619047619048,0.031101460547921525,0.1375,0.16666666666666666,9622.619791666666,6838.133680555556,2916.475,2279.265625,2922.39375,2976.0173611111113,1482.7020833333333,1449.3194444444443,659.9158955590692,292.81985844642685,0.309385579837905,0.07301237702595897,1.642939418800034,1.7569415652209788,0.30773241055185274,0.11130076301657504,2.6763392857142856,2.214583333333333,0.03571428571428571,0.0,1.7951775663596248,1.6808571075401355,14.0,-0.783608395972353,-10.478202058583758,6
Matheos,11.4,9.9,0.1590909090909091,0.21204906204906204,0.11106060606060605,0.09900654900654901,0.27015151515151514,0.311055611055611,0.6333333333333333,0.5933333333333334,0.0,0.0,0.4810606060606061,0.47436452436452436,0.7163636363636364,0.7641358641358641,0.1590909090909091,0.21204906204906204,0.27015151515151514,0.311055611055611,0.27015151515151514,0.311055611055611,0.6333333333333333,0.5933333333333334,0.7257575757575758,0.8726939726939728,0.6686363636363637,0.7137362637362636,0.308030303030303,0.20065490065490063,0.02484848484848485,0.021978021978021976,104.16181818181818,115.9017316017316,14.084848484848484,10.576867576867576,5.500606060606061,1.9383505383505384,0.6415380371262724,0.6716666666666666,0.0,0.014285714285714285,0.9043885852709381,0.843095238095238,0.0754191070367541,0.14261904761904762,2691.0061363636364,2902.7625932400933,42.04697088068182,45.35566551937646,6088.742121212121,6847.119491619492,95.13659564393939,106.98624205655456,2146.938631722155,2515.295574451721,0.37681818181818183,0.33356643356643356,0.21316404184051244,0.2306746031746032,0.13287878787878787,0.19240204240204242,0.19303030303030305,0.16413031413031415,2.1980303030303032,2.5342934842934843,0.07058882053618895,0.07248233248233249,0.3259090909090909,0.3565323565323565,10769.75,11316.935425685426,2943.4125757575757,2851.430796980797,3469.3853030303026,3538.621001221001,1908.3280303030303,2387.6495226995225,649.0820002672469,471.91556801310617,0.3422364121373816,0.16853264362883394,1.8257842273160854,2.3612153053272094,0.25074138405403,0.12561146284248523,2.0825757575757575,2.3046112221112223,0.09818181818181818,0.0961122211122211,1.9518602252408872,2.282762766112404,21.3,0.05653996788354315,4.251432302381963,5
Mercury,10.75,8.5,0.21262175324675325,0.032342657342657344,0.10880681818181819,0.022727272727272728,0.3214285714285714,0.05506993006993007,0.625,0.25,0.0,0.0,0.5864448051948052,0.17908653846153846,0.7199675324675324,0.8909527972027972,0.21262175324675325,0.032342657342657344,0.3214285714285714,0.05506993006993007,0.3214285714285714,0.05506993006993007,0.625,0.25,0.9143262987012987,0.35598776223776224,0.7472808441558442,0.9118225524475525,0.26655844155844155,0.37554632867132864,0.04841720779220779,0.20957167832167833,116.909862012987,54.21962412587413,18.814123376623378,7.583479020979021,6.697402597402598,6.1678321678321675,0.47180215617715615,0.36815476190476193,0.0,0.0,0.7973169191919192,0.7276785714285714,0.1370580808080808,0.06994047619047619,2841.717140151515,4402.110416666666,44.401830314867425,68.78297526041666,6468.468465909091,6275.1966783216785,101.06981977982954,98.04994809877623,2526.7869111630284,1890.5191410287157,0.36136363636363633,0.29665646853146854,0.21603535353535352,0.46785714285714286,0.17524350649350648,0.18651660839160839,0.16286525974025975,0.14925699300699302,2.6273944805194804,2.9130244755244754,0.0715863084284137,0.06799969367318505,0.33810876623376623,0.3357736013986014,10929.664772727272,15763.49027534965,3584.0261363636364,4205.535292832168,3498.795008116883,6079.455091783217,1494.174310064935,3579.279611013986,580.4879256940231,418.3433296199246,0.22822842744020552,0.09976054278232725,1.7209148727374268,2.396547418847197,0.2622450689946678,0.13641605772943716,1.8309659090909092,2.7282051282051283,0.1028409090909091,0.05961538461538462,1.87428201755071,2.2391159003699355,19.25,3.235936410912348,-2.448517010160436,2
Moseyuh,10.75,8.5,0.08814935064935064,0.045454545454545456,0.09500811688311689,0.1530812937062937,0.18315746753246753,0.19853583916083917,0.34375,0.2708333333333333,0.0,0.0,0.6048701298701299,0.3825393356643356,0.7790178571428571,0.7972027972027972,0.08814935064935064,0.045454545454545456,0.18315746753246753,0.19853583916083917,0.18315746753246753,0.19853583916083917,0.34375,0.2708333333333333,0.8011363636363636,0.5687281468531469,0.7532873376623377,1.0048076923076923,0.2138392857142857,0.2543706293706294,0.03279220779220779,0.0,101.09370941558441,86.84079982517483,16.79346590909091,14.22104458041958,8.801298701298702,3.731971153846154,0.5070929070929071,0.6215277777777778,0.008333333333333333,0.017857142857142856,0.7329535048285049,0.7413690476190476,0.178859681984682,0.06666666666666667,3519.0736967893217,3544.1892361111113,54.98552651233315,55.377956814236114,6653.090422077922,6179.558020104895,103.95453784496753,96.55559406413899,2614.5150066911256,1635.995117370223,0.33973214285714287,0.2420236013986014,0.2796672077922078,0.2376984126984127,0.14517045454545455,0.14423076923076922,0.16972402597402597,0.3583916083916084,2.6057629870129873,2.8583916083916083,0.051370018804229325,0.05419960670586366,0.3148944805194805,0.5026223776223776,11093.554464285715,9321.688374125875,2963.649391233766,2823.011254370629,3918.8860795454543,3003.758631993007,1847.2385551948053,1899.1856424825176,614.8501645238879,472.5134336090347,0.25724382556557235,0.16015781280398975,1.7294083950501256,2.37955440164072,0.2527276451216339,0.15591011264971438,1.9603400072150072,2.0229166666666667,0.09732142857142857,0.05451388888888889,1.8755029369276817,2.119695747011391,19.25,-2.3692657022279016,1.8826869690245411,3
Mzinho,9.72,9.44,0.08054390054390055,0.08757287157287158,0.13672649572649573,0.06970418470418471,0.21727039627039627,0.1572770562770563,0.36333333333333334,0.31866666666666665,0.0,0.0,0.5432136752136753,0.505975690975691,0.7328057498057499,0.7747071817071817,0.08054390054390055,0.08757287157287158,0.21727039627039627,0.1572770562770563,0.21727039627039627,0.1572770562770563,0.36333333333333334,0.31866666666666665,0.7905687645687646,0.7407441447441446,0.6619906759906761,0.8190452880452881,0.1990784770784771,0.24265656565656568,0.007272727272727273,0.015333333333333332,106.50519347319347,99.99603496503497,14.66596891996892,9.709658785658785,8.542460761460761,6.478360195360195,0.6222799422799423,0.6112522444875386,0.0,0.008,0.5995959595959596,0.7383929469223587,0.3063867243867244,0.20060705307764132,2455.082365079365,2646.399365079365,38.36066195436508,41.34999007936508,5934.731991452992,6110.95922077922,92.730187366453,95.48373782467532,2223.9905523711914,2123.3377462739754,0.4024864024864025,0.2708281718281718,0.14897546897546898,0.22413459742871505,0.130996891996892,0.17199600399600398,0.1538220668220668,0.16492496392496392,2.4061756021756024,2.679272616272616,0.06113407118009752,0.07348032268008299,0.2848189588189588,0.33692096792096793,10638.497685314685,12861.59509146409,2538.203591297591,4209.622195138195,3907.068264180264,3534.8452973692974,2048.746091686092,3267.405387057387,771.9838503279163,585.7298321383647,0.43673325024910603,0.2514369880635282,1.6305439304010148,2.0249969387248603,0.35578524239985204,0.2402106357774543,2.116222222222222,3.0123333333333333,0.14514285714285713,0.08531746031746032,1.8844904562958198,2.243212778779608,19.16,0.7677071603806289,1.68942585035657,1
NAF,6.666666666666667,6.833333333333333,0.14583333333333334,0.011904761904761904,0.05555555555555555,0.10800865800865801,0.20138888888888887,0.11991341991341992,0.47222222222222215,0.027777777777777776,0.0,0.0,0.40277777777777773,0.220995670995671,0.5416666666666666,0.6601731601731602,0.14583333333333334,0.011904761904761904,0.20138888888888887,0.11991341991341992,0.20138888888888887,0.11991341991341992,0.47222222222222215,0.027777777777777776,0.5486111111111112,0.3474025974025974,0.6458333333333334,0.822943722943723,0.3263888888888889,0.2231601731601732,0.0,0.027056277056277056,95.5486111111111,69.39999999999999,11.006944444444445,7.968181818181818,4.972222222222222,10.316450216450217,0.49682539682539684,0.4236111111111111,0.0,0.0,0.4857142857142857,0.47222222222222227,0.23095238095238094,0.125,2985.2944444444443,2954.227777777778,46.64522569444444,46.15980902777778,4762.354166666667,4384.22316017316,74.41178385416667,68.50348687770563,1639.841935813981,1622.2002314248105,0.2708333333333333,0.06038961038961039,0.07142857142857142,0.22916666666666666,0.041666666666666664,0.14653679653679655,0.06944444444444443,0.0722943722943723,2.3958333333333335,2.9294372294372297,0.012820512820512822,0.04676843563512362,0.11111111111111112,0.21883116883116882,7474.631944444445,7784.582251082251,2345.444444444445,2190.473593073593,2617.8541666666665,2767.1030303030307,1161.048611111111,1995.571212121212,511.08049488727056,426.3394881217617,0.317269417367237,0.21321996106119648,1.4826462278628758,1.845832348606842,0.23415776886546683,0.19453025839711927,1.3055555555555556,2.2444444444444445,0.14259259259259258,0.1851851851851852,1.5060788782778836,1.6398803165927929,13.5,-7.305491332473275,-8.57530507832332,6
NAF-FLY,11.571428571428571,10.428571428571429,0.09359925788497217,0.06701141995259642,0.032119666048237475,0.08129713423831071,0.12571892393320966,0.1483085541909071,0.6309523809523808,0.21428571428571427,0.0,0.0,0.5830936920222635,0.4729061787885317,0.8830009276437848,0.8549424431777374,0.09359925788497217,0.06701141995259642,0.12571892393320966,0.1483085541909071,0.12571892393320966,0.1483085541909071,0.6309523809523808,0.21428571428571427,0.7460343228200371,0.7667143314202137,0.685482374768089,0.8881536763889706,0.16386827458256029,0.26602678367384247,0.012987012987012988,0.0,90.39473562152133,115.27648495295554,14.049675324675324,17.680733645439528,6.373144712430427,7.898281457104987,0.27582417582417584,0.38866213151927437,0.07875457875457877,0.015873015873015872,0.6641025641025642,0.8631519274376417,0.21428571428571427,0.08469387755102041,3297.2491496598636,3114.5302590266874,51.51951796343537,48.66453529729199,6256.879568645641,5735.00323728559,97.76374326008813,89.60942558258735,2207.8646207795346,2268.696344888478,0.40475417439703154,0.24727821198409433,0.24871794871794872,0.3388888888888889,0.18228200371057515,0.2648358177769942,0.08337198515769943,0.17751333633686575,2.50698051948052,3.1905375670081555,0.07705679699070433,0.08225277075864287,0.26565398886827457,0.44234915411386,11090.050974025973,10341.976171540879,3458.433163265306,2993.333510280569,3920.5996753246754,3373.369493251846,1844.144874768089,2309.6082466553057,708.0744387283496,509.2785400069201,0.4027729190193597,0.21110115503709784,1.594738712550362,2.1038102100918556,0.36209826670188183,0.22752423191349144,1.595408163265306,2.5428385106956535,0.3163265306122449,0.11410335696049981,1.9663503082228144,2.1939837269789932,22.0,1.5592436319338683,2.6218145297728834,1
NertZ,6.071428571428571,7.714285714285714,0.2274659863945578,0.22831632653061226,0.0814625850340136,0.11216759431045145,0.30892857142857144,0.3404839208410637,0.39897959183673465,0.3964285714285714,0.0,0.0,0.5510204081632654,0.3713667285095857,0.6119897959183673,0.7154066171923316,0.2274659863945578,0.22831632653061226,0.30892857142857144,0.3404839208410637,0.30892857142857144,0.3404839208410637,0.39897959183673465,0.3964285714285714,0.8203231292517008,0.7896567717996289,0.4302721088435374,0.551600185528757,0.2363095238095238,0.204004329004329,0.017857142857142856,0.005952380952380952,111.27219387755102,113.80214131106989,13.88248299319728,9.861626468769327,8.310544217687076,4.490221088435375,0.3872448979591837,0.5925286781379218,0.023809523809523808,0.01020408163265306,0.531338899196042,0.687358276643991,0.1681199752628324,0.15065192743764172,3160.1525819418675,2634.952489177489,49.37738409284168,41.171132643398266,5003.254846938776,5467.425054112554,78.17585698341837,85.42851647050865,1550.6335689026548,1841.5647817389838,0.46981292517006806,0.33499536178107603,0.06131725417439703,0.2437891823396025,0.05892857142857143,0.20423623995052567,0.17933673469387754,0.1422387136672851,1.4232142857142858,2.095547309833024,0.045410779696493986,0.0752344206946054,0.23826530612244895,0.3464749536178107,10859.211309523811,11328.214710884353,2280.470663265306,3362.0169294990724,3942.577636054422,3263.9785868893014,1922.4839285714286,2311.8681586270873,517.2561851111188,508.94718289427647,0.1990030243694423,0.16085610086134935,1.3425168143215809,1.7650394649500076,0.20712089943257947,0.16452420227037998,1.1377515341801057,1.7599129045557618,0.06450811093668236,0.11190476190476192,1.381699813979693,1.7606904885297223,13.785714285714285,-2.312140766997683,-1.366723450684005,6
NiKo,9.041666666666666,10.75,0.0896780303030303,0.07884499759499759,0.10607760295260295,0.09541245791245791,0.19575563325563325,0.1742574555074555,0.35625,0.38035714285714284,0.0,0.0,0.5080120111370111,0.5307146557146557,0.7407739251489253,0.7812215562215562,0.0896780303030303,0.07884499759499759,0.19575563325563325,0.1742574555074555,0.19575563325563325,0.1742574555074555,0.35625,0.38035714285714284,0.7237106643356643,0.7565989565989565,0.8095935314685314,0.7276110463610465,0.30432692307692305,0.18994246494246494,0.04515588578088578,0.026142838642838645,101.97995742683243,108.23930675805677,16.324995143745145,9.58246915121915,11.117197617197618,5.75497372997373,0.4374821937321937,0.620280414030414,0.0,0.01875,0.7765402421652422,0.7223110223110223,0.12276531339031338,0.20373064435564436,3167.4884785353534,3688.7782302188552,49.492007477114896,57.63715984716961,6585.4950085793835,6651.422268472269,102.89835950905287,103.9284729448792,2430.109310990412,2478.0914571176045,0.3594259906759907,0.330313899063899,0.31687143874643875,0.27320908258408255,0.2619277713027713,0.211477873977874,0.24142547267547268,0.16207311207311206,2.1671182983682984,2.8653089965589964,0.12908110262500788,0.07239129654756234,0.503353243978244,0.373550986050986,11833.172049015799,11421.744238400488,2920.9969259906757,3289.48519975395,4101.499450433826,3810.3713670588672,2193.9179786648538,2590.9773004773006,565.5876808756262,580.3578312369165,0.22798380146230912,0.2177529844784132,1.7996584630868917,2.0056387608491724,0.2590832464844935,0.24618255865088481,2.2946443602693605,2.240790343915344,0.12025462962962963,0.1809598965848966,1.7188883981004477,2.2048480621115503,19.791666666666664,1.3835814321343285,3.762801913561605,1
Nucleonz,9.5,8.5,0.10795454545454546,0.09090909090909091,0.0,0.3787878787878788,0.10795454545454546,0.46969696969696967,1.0,0.3333333333333333,0.0,0.0,0.9204545454545454,0.26515151515151514,0.7670454545454546,0.4772727272727273,0.10795454545454546,0.09090909090909091,0.10795454545454546,0.46969696969696967,0.10795454545454546,0.46969696969696967,1.0,0.3333333333333333,1.4772727272727273,0.43939393939393934,0.6647727272727273,1.0,0.0625,0.29545454545454547,0.0,0.0,156.30113636363637,74.0,24.420454545454547,8.719696969696969,3.5454545454545454,7.833333333333333,0.5104166666666667,0.75,0.0,0.0,0.9375,0.75,0.0625,0.25,2832.9040404040406,3704.4375,44.264125631313135,57.8818359375,6385.806818181818,5458.780303030303,99.7782315340909,85.29344223484848,2335.0361167065844,2577.9496778584244,0.3977272727272727,0.08333333333333333,0.23958333333333331,0.5,0.3522727272727273,0.21969696969696967,0.10795454545454546,0.303030303030303,2.034090909090909,2.9696969696969697,0.18055555555555555,0.07291666666666666,0.4602272727272727,0.5227272727272727,10749.204545454544,8295.590909090908,3158.778409090909,3138.613636363636,3725.261363636364,2852.212121212121,2028.3977272727273,1942.939393939394,780.1667200634373,413.2331284537435,0.3417966106078557,0.07655310378916447,1.6646307478723579,2.497617866004963,0.29929045565329704,0.12249793217535153,2.4141414141414144,1.6458333333333335,0.1111111111111111,0.14583333333333331,1.9050667460538153,2.0444689892290224,18.0,-3.719937316712445,5.86555804807771,4
Peeping,11.222222222222221,12.444444444444445,0.08825803825803825,0.053785720452387116,0.13742368742368744,0.24866830700164033,0.22568172568172568,0.30245402745402744,0.35978835978835977,0.1527777777777778,0.0,0.0,0.32555592555592555,0.2519317102650436,0.7007131757131757,0.6859967193300527,0.08825803825803825,0.053785720452387116,0.22568172568172568,0.30245402745402744,0.22568172568172568,0.30245402745402744,0.35978835978835977,0.1527777777777778,0.510985310985311,0.48440602607269273,0.7624421874421875,0.9015928515928516,0.2343859843859844,0.18028792195458862,0.015873015873015872,0.018162393162393164,72.802812002812,72.37640291806959,10.6740638990639,9.041910558577225,1.8181115181115182,5.153755503755503,0.6468305840854861,0.8023187052598817,0.0,0.0,0.6684303350970018,0.8248677248677249,0.29982363315696653,0.14735449735449735,2529.573821548822,2286.512225428892,39.52459096170034,35.72675352232644,6142.4580660080655,5476.613265129931,95.97590728137602,85.57208226765518,2222.1257815110926,2232.012595763633,0.29796407296407296,0.16123845290511957,0.1284365598091088,0.31699346405228757,0.08905168905168906,0.1279418112751446,0.19783457283457284,0.29828196494863163,2.581018056018056,3.190516273849607,0.035586840299955055,0.040627734593251835,0.2868862618862619,0.4262237762237762,10053.666095941097,9330.103066994734,3006.111250786251,3024.630661313995,3306.6205923705925,2878.1121514288184,1810.923150923151,2049.0131140464473,633.6829766753918,380.78013906958194,0.28552784824012506,0.08544588769969438,1.8566202181232003,2.437435814248743,0.25121399345245765,0.11121031243006693,1.982794106478317,3.020971620971621,0.13618642566010986,0.038580246913580245,1.7967717040728262,2.171879451569831,23.666666666666664,-5.929582074646928,-0.151016149195772,3
Ro1f,9.666666666666666,11.166666666666666,0.10630989380989381,0.07877886002886003,0.04114057239057239,0.11665764790764792,0.1474504662004662,0.19543650793650794,0.6180555555555556,0.3819444444444444,0.0,0.0,0.5678710178710179,0.36999458874458874,0.8191903004403005,0.7483585858585858,0.10630989380989381,0.07877886002886003,0.1474504662004662,0.19543650793650794,0.1474504662004662,0.19543650793650794,0.6180555555555556,0.3819444444444444,0.8389649702149703,0.6168560606060606,0.6521885521885522,0.8064574314574314,0.18590229215229215,0.22939213564213565,0.01590909090909091,0.03423520923520924,111.35499222999222,90.60512265512266,17.036457523957523,11.857494588744588,9.17126715876716,9.218975468975469,0.6633267195767195,0.6708152958152959,0.0,0.0,0.6416005291005291,0.6871663059163059,0.2124669312169312,0.24970238095238095,2836.392989417989,2701.560458754209,44.31864045965608,42.21188216803451,6390.9871293058795,5985.226190476191,99.85917389540437,93.51915922619048,2440.459529915218,2192.099284833685,0.3858003108003108,0.23217893217893218,0.217228835978836,0.33754509379509373,0.15967689717689718,0.1862463924963925,0.10330063455063455,0.25055916305916304,2.704367391867392,3.0183170995670996,0.056352063204243734,0.06296095317280204,0.26297753172753174,0.4368055555555556,10223.00993104118,10621.51525974026,2748.740478502979,2699.651433982684,3758.48170972546,3598.808630952381,1866.1650171587671,2413.4116973304476,717.1298430180899,493.89437626440696,0.3670765258678064,0.17895431491003264,1.6501784879113084,2.2696327335952398,0.29023627372817096,0.18477534729290965,1.7637325637325638,2.6237704425204424,0.1162037037037037,0.0982473544973545,1.8930036142225968,2.149642404982542,20.833333333333332,-0.5679730102070112,2.3282566511215013,1
SH1R0,9.210526315789474,8.736842105263158,0.17016404647983596,0.06077694235588972,0.055832763727500574,0.06052631578947368,0.22599681020733653,0.1213032581453634,0.6885964912280702,0.2982456140350877,0.0,0.0,0.668984962406015,0.44064327485380117,0.8416210982000456,0.83375104427736,0.17016404647983596,0.06077694235588972,0.22599681020733653,0.1213032581453634,0.22599681020733653,0.1213032581453634,0.6885964912280702,0.2982456140350877,0.8305023923444976,0.6508563074352548,0.5256037821827296,0.6678571428571429,0.08204032809295968,0.22355889724310776,0.02149122807017544,0.08421052631578947,111.29691843244476,98.81436925647452,7.151127819548872,7.37046783625731,5.107558669400775,3.295363408521303,0.22190572585309426,0.4267126148705096,0.5110757663389243,0.22650375939849626,0.17827581774950196,0.5404761904761904,0.19889306599832915,0.17286967418546365,3461.925083542189,3390.8991569833674,54.0925794303467,52.982799327865116,6506.61205855548,6422.873767752715,101.66581341492937,100.35740262113617,2193.1320922788714,1793.7932078135145,0.5444064707222601,0.33761487050960737,0.1742979242979243,0.36317878028404343,0.15477329687856003,0.2076858813700919,0.09087491455912508,0.15110693400167086,2.277323991797676,2.7373642439431913,0.06957125290716622,0.07323317220942156,0.24564821143768514,0.3587928153717628,9428.512246525404,10433.671136173767,2867.1703406242877,3084.4022138680034,3164.6194520391887,4037.937218045113,1577.7956482114378,2504.59022556391,710.9588030564379,439.512624555681,0.32458380102459006,0.0930622193174722,1.639323765232712,2.001239529635226,0.3152971712867716,0.16401699857054375,1.7903717627401838,2.6458665603402443,0.14062238930659982,0.05558213716108453,1.799523593233576,2.1623233811764586,17.94736842105263,4.62961263146527,-3.96607000011857,2
