cluster,player_count,rounds_played_CT,rounds_played_T,first_kill_rate_CT,first_kill_rate_T,first_death_rate_CT,first_death_rate_T,entry_attempt_rate_CT,entry_attempt_rate_T,entry_success_rate_CT,entry_success_rate_T,early_round_kill_rate_CT,early_round_kill_rate_T,late_round_kill_rate_CT,late_round_kill_rate_T,late_round_presence_rate_CT,late_round_presence_rate_T,opening_kills_per_round_CT,opening_kills_per_round_T,opening_attempts_per_round_CT,opening_attempts_per_round_T,opening_duels_per_round_CT,opening_duels_per_round_T,opening_success_rate_CT,opening_success_rate_T,kills_per_round_CT,kills_per_round_T,deaths_per_round_CT,deaths_per_round_T,assists_per_round_CT,assists_per_round_T,flash_assists_per_round_CT,flash_assists_per_round_T,hp_damage_per_round_CT,hp_damage_per_round_T,armor_damage_per_round_CT,armor_damage_per_round_T,utility_damage_per_round_CT,utility_damage_per_round_T,headshot_rate_CT,headshot_rate_T,awp_kill_share_CT,awp_kill_share_T,rifle_kill_share_CT,rifle_kill_share_T,pistol_kill_share_CT,pistol_kill_share_T,avg_time_to_first_engagement_ticks_CT,avg_time_to_first_engagement_ticks_T,avg_time_to_first_engagement_seconds_CT,avg_time_to_first_engagement_seconds_T,avg_survival_ticks_CT,avg_survival_ticks_T,avg_survival_seconds_CT,avg_survival_seconds_T,std_survival_ticks_CT,std_survival_ticks_T,survival_rate_CT,survival_rate_T,trade_kill_rate_CT,trade_kill_rate_T,trade_kills_per_round_CT,trade_kills_per_round_T,traded_deaths_per_round_CT,traded_deaths_per_round_T,trade_attempts_per_round_CT,trade_attempts_per_round_T,trade_success_rate_CT,trade_success_rate_T,trade_participation_rate_CT,trade_participation_rate_T,grenades_per_round_CT,grenades_per_round_T,flashbangs_per_round_CT,flashbangs_per_round_T,smokes_per_round_CT,smokes_per_round_T,fire_nades_per_round_CT,fire_nades_per_round_T,avg_distance_from_team_CT,avg_distance_from_team_T,isolation_rate_CT,isolation_rate_T,avg_nearby_teammates_CT,avg_nearby_teammates_T,time_spent_alone_ratio_CT,time_spent_alone_ratio_T,avg_nearby_teammates_at_engagement_CT,avg_nearby_teammates_at_engagement_T,engagement_isolation_rate_CT,engagement_isolation_rate_T,position_entropy_CT,position_entropy_T,rounds_played_total,pc1,pc2
0,11,7.957606629353014,8.412720188804727,0.16398811862904114,0.10369144014843727,0.07818635717985234,0.13294219483464784,0.24217447580889348,0.23663363498308512,0.5048380336168354,0.34216403935536305,0.0,0.0,0.6537412309364415,0.4428279551232119,0.6845425052469172,0.6951188439060885,0.16398811862904114,0.10369144014843727,0.24217447580889348,0.23663363498308512,0.24217447580889348,0.23663363498308512,0.5048380336168354,0.34216403935536305,0.8917813619663505,0.6766588287048004,0.5492673403811797,0.6721341782100277,0.30488110038624106,0.2282040883277417,0.03583284060131384,0.044056114436082074,122.81112373593186,96.45079925539231,15.840972907575512,9.04713316902975,10.012643797529844,4.38473167871473,0.4254116814608754,0.5132794700578502,0.07381857345023489,0.04388656801280942,0.5835516474469254,0.5903527233447541,0.1430696439544426,0.1819825949787116,2874.6604532879833,2928.076382669243,44.91656958262474,45.75119347920692,5523.8924483155415,5724.65670206895,86.31081950493034,89.44776096982734,1947.7363160755738,2057.8836406280266,0.40264502598742735,0.30834664007316587,0.12228961902773022,0.24554251398854318,0.12716316062604352,0.18019309455828558,0.13112162147700956,0.19215041634741595,1.821758242537536,2.332599426075179,0.06690592258506133,0.0725641975025483,0.2582847821030531,0.37234351090570156,10934.368805542206,11411.0130783006,3004.318521659642,3468.857144184057,3688.92795596294,4117.097441372194,1942.8319122696457,2449.3344033113794,576.6184581959259,461.7297133936128,0.25796419889643635,0.1410596407578668,1.5030167808102042,1.9702207239167904,0.25041279284149315,0.15552906453943927,1.627499633535529,2.1358891776220554,0.11415466190243198,0.08947173328230845,1.5903362967200136,1.976674199140727,16.37032681815774,-0.3960395920458604,-1.2990895321554345
1,32,9.623733328963725,9.524097432079843,0.15174959801352234,0.06995026627971872,0.0860274214878933,0.0633843331478969,0.23777701950141564,0.13333459942761564,0.5565656315635248,0.3651234586640421,0.0,0.0,0.5489985547018397,0.457909742073513,0.7905833202870721,0.8400517520784759,0.15174959801352234,0.06995026627971872,0.23777701950141564,0.13333459942761564,0.23777701950141564,0.13333459942761564,0.5565656315635248,0.3651234586640421,0.7967675896157502,0.6602060735779934,0.6369328331642233,0.7468394917325639,0.20602050007855907,0.22386457020572112,0.04392420719020411,0.08618173151317186,118.94387566731986,95.28774568645038,9.211854967108833,6.580506979471624,7.555014931788811,3.3469810678536933,0.31479393493104285,0.41621978438200113,0.4767483892467511,0.3011508391378693,0.2408378624680982,0.4309026312709692,0.1775356715729683,0.1935090216339189,3247.692694470186,3326.1297005221227,50.745198351096654,51.97077657065817,6447.345352262037,6497.401121220557,100.73977112909432,101.5218925190712,2344.648642627517,2283.710051561581,0.42724424713030784,0.3228235182423444,0.1569756030242506,0.2950536003982582,0.1280428501747648,0.19875694915717973,0.1069485610376535,0.14374865498077874,2.4788561155088797,2.8839289303596036,0.05340199931715516,0.0695906266909642,0.23499141121241832,0.3425056041379585,11556.297430066285,11524.413756718215,3399.849433807001,3838.0966078708498,3507.5843783824553,4399.207668256499,2161.1737168341115,2634.3614494714125,639.8411741898566,418.27493231730153,0.3051034253120084,0.11156325013715504,1.6642712719287356,2.2130339762292324,0.29832201044640516,0.14769169409528732,1.9394855563600415,2.62745922733737,0.15081122536293057,0.06561952201630601,1.8738618635114355,2.203228765579277,19.14783076104357,4.4584301831426725,-3.266230172042394
2,31,9.299063242611629,9.385953890792601,0.11438129565656598,0.07417772834869168,0.12336835231665584,0.17597419690198665,0.23774964797322182,0.25015192525067836,0.4212242714473897,0.26570775729646695,0.0,0.0,0.46364450809120017,0.2946380624219197,0.6974010163461385,0.7073483657302135,0.11438129565656598,0.07417772834869168,0.23774964797322182,0.25015192525067836,0.23774964797322182,0.25015192525067836,0.4212242714473897,0.26570775729646695,0.7047995650406383,0.5153814296237089,0.7706863933660566,0.8681641791847821,0.2442826239488953,0.21338650932990827,0.03518616344199158,0.03841916128700297,99.41034395915393,79.24337609984393,15.730490213462911,8.31020076182445,8.484598896106416,5.246775909672184,0.5094719491842004,0.5377034723350648,0.02460176546870095,0.018517107146139404,0.6213486854274257,0.6299471309465211,0.21383354750503852,0.2030077901582525,2858.4280338645062,3226.267080115294,44.66293802913291,50.41042312680147,5847.473965459843,5612.445940309328,91.36678071031005,87.69446781733325,2417.5366808581225,2260.546703436944,0.2881922831280042,0.2087860599235775,0.18770410131053344,0.28311221713915535,0.13159617340515506,0.1557865336989173,0.14894252153187124,0.19937933195520954,2.6744642343625395,3.0274543947781587,0.05249425510563726,0.053665176231292216,0.2805386949370263,0.35516586565412683,9670.392269631211,9799.653316790957,2445.080421199933,2732.996516301241,3495.4790301686025,3549.5404776623877,1718.8162969063408,2156.350312472482,609.4122891890024,422.35213505750255,0.2963986075205797,0.13325503583011958,1.815093564679296,2.380572840031845,0.25230743878582357,0.13431810313120807,2.0416394020658513,2.573038126937803,0.1267034484871938,0.07791266579793599,1.7924727668069018,2.137783756719985,18.68501713340423,-4.060587921541037,-1.2767818592411995
3,28,8.842162034164216,8.871798583061013,0.08882079650732702,0.06587651119016119,0.0819566739099735,0.11792700726977555,0.1707774704173005,0.18380351845993673,0.4021029248841471,0.28109094131343587,0.0,0.0,0.4649261331982902,0.3945068287220782,0.7634009364363036,0.7351698002039306,0.08882079650732702,0.06587651119016119,0.1707774704173005,0.18380351845993673,0.1707774704173005,0.18380351845993673,0.4021029248841471,0.28109094131343587,0.6321304681243517,0.5935449675129059,0.6657819414125132,0.7614908681739024,0.2553855550840909,0.20285525745324118,0.03012326236208857,0.035948319431672045,91.56709926621993,85.27710514009539,14.633242878216029,8.728899650080853,8.980725289333629,5.5542150693088805,0.4635035637574176,0.5353123011590508,0.010669055660689411,0.012743939206736827,0.5967286946447327,0.6510664337179151,0.17386722332001953,0.1808503823335708,3185.4226905334767,3241.9691700822646,49.772229539585574,50.655768282535384,6123.368816005095,5974.657991059142,95.67763775007961,93.35403111029909,2115.599701130262,2157.1121078299393,0.3766605838134948,0.25692375330468986,0.14022491690164415,0.25766286683205963,0.0954931920455173,0.16642531706455946,0.11768824500753737,0.17429936787532427,2.3557504691844993,2.696864143271157,0.04263307135688584,0.06156985595376157,0.21318143705305467,0.3407246849398837,10876.290214043323,10798.487096284469,2799.5755420205533,3089.030812984424,3916.4338779774516,3769.603495766591,1854.9654741126433,2472.532328422989,762.7956565293656,519.6491981929706,0.3924361187336389,0.1924838086780018,1.5665134751675445,1.9716152601607018,0.32700517238036925,0.20718944888170346,1.621225792711227,2.2587619384238193,0.17353341248233436,0.12159508037914372,1.7573030106565608,2.0520622033901295,17.713960617225233,-0.6553680126304394,-0.8284781709850815
4,68,9.943448022852047,9.839126821464284,0.12336954745953378,0.10994517943243806,0.09167750073954521,0.14605411864939366,0.21504704819907897,0.25599929808183175,0.4799172261585833,0.38717994864932986,0.0,0.0,0.5714830784977573,0.42817937081000024,0.7664977722849373,0.7510247865602268,0.12336954745953378,0.10994517943243806,0.21504704819907897,0.25599929808183175,0.21504704819907897,0.25599929808183175,0.4799172261585833,0.38717994864932986,0.8122379085856977,0.7018616969976295,0.673606967813831,0.8012790979294737,0.26362757835129746,0.22767388053588178,0.03169657472487016,0.029742911061814894,110.40318609345924,99.80056366408031,17.221963744239957,10.357147961574901,9.568368605776524,6.087301522845529,0.48304363588268445,0.6144264270642324,0.011087964229209305,0.004836115738450386,0.7255857597276566,0.7249489934538162,0.16856217987029445,0.19384551629001115,3092.5603852578843,3273.652584890145,48.32125601965444,51.15082163890852,6391.190027213428,6218.991308794555,99.86234417520981,97.17173919991492,2379.7077224401914,2362.286628224617,0.3979444149049906,0.2808985247586329,0.19321551834587838,0.28637637901742086,0.1512651268100757,0.19633937297108398,0.14097218535254608,0.20219406702250725,2.3720595731979253,2.8144233979043367,0.06768023906875255,0.07141135687412714,0.2922373121626217,0.3985334399935912,11648.641774624663,11257.369124083014,3108.9111056710253,3152.6546861676334,4027.3081323679266,3808.6147142660034,2055.6647744075462,2490.7174984552003,677.4564959891765,495.6907469310856,0.33252904118658727,0.17364361866967365,1.7144917696743702,2.215451655552517,0.28205480615756773,0.175758802356315,1.8862006347410007,2.394724686530307,0.14325668981746376,0.10149821860266209,1.854545295269565,2.1897879391303583,19.78257484431633,0.0869882290200507,2.67039671739891
