cluster,player_count,rounds_played_ct,rounds_played_t,awpy_rounds_ct,awpy_rounds_t,kills_ct,kills_t,deaths_ct,deaths_t,kpr_ct,kpr_t,dpr_ct,dpr_t,kdr_ct,kdr_t,survival_rate_ct,survival_rate_t,damage_ct,damage_t,awpy_damage_ct,awpy_damage_t,damage_taken_ct,damage_taken_t,damage_per_round_ct,damage_per_round_t,damage_taken_per_round_ct,damage_taken_per_round_t,damage_diff_per_round_ct,damage_diff_per_round_t,util_damage_ct,util_damage_t,util_damage_per_round_ct,util_damage_per_round_t,adr_ct,adr_t,kast_rounds_ct,kast_rounds_t,kast_ct,kast_t,impact_ct,impact_t,rating_ct,rating_t,assists_ct,assists_t,assists_per_round_ct,assists_per_round_t,flash_assists_ct,flash_assists_t,flash_assists_per_round_ct,flash_assists_per_round_t,trade_kills_ct,trade_kills_t,traded_deaths_ct,traded_deaths_t,trade_kill_rate_ct,trade_kill_rate_t,death_traded_rate_ct,death_traded_rate_t,trade_participation_ct,trade_participation_t,opening_kills_ct,opening_kills_t,opening_deaths_ct,opening_deaths_t,opening_kill_rate_ct,opening_kill_rate_t,opening_death_rate_ct,opening_death_rate_t,opening_duel_attempts_ct,opening_duel_attempts_t,opening_duel_success_ct,opening_duel_success_t,rounds_with_2k_ct,rounds_with_2k_t,rounds_with_3k_ct,rounds_with_3k_t,rounds_with_4k_ct,rounds_with_4k_t,rounds_with_5k_ct,rounds_with_5k_t,multi_kill_rounds_ct,multi_kill_rounds_t,multi_kill_rate_ct,multi_kill_rate_t,rifle_kills_ct,rifle_kills_t,awp_kills_ct,awp_kills_t,smg_kills_ct,smg_kills_t,pistol_kills_ct,pistol_kills_t,shotgun_kills_ct,shotgun_kills_t,scout_kills_ct,scout_kills_t,util_kills_ct,util_kills_t,rifle_kill_share_ct,rifle_kill_share_t,awp_kill_share_ct,awp_kill_share_t,grenades_thrown_ct,grenades_thrown_t,he_grenades_thrown_ct,he_grenades_thrown_t,flashbangs_thrown_ct,flashbangs_thrown_t,smokes_thrown_ct,smokes_thrown_t,fire_nades_thrown_ct,fire_nades_thrown_t,decoys_thrown_ct,decoys_thrown_t,grenades_per_round_ct,grenades_per_round_t,he_grenades_per_round_ct,he_grenades_per_round_t,flashbangs_per_round_ct,flashbangs_per_round_t,smokes_per_round_ct,smokes_per_round_t,fire_nades_per_round_ct,fire_nades_per_round_t,decoys_per_round_ct,decoys_per_round_t,rounds_played_total,pc1,pc2
0,10,96.1,110.7,96.1,110.7,74.3,78.1,59.4,76.5,0.7778482465018229,0.708641828096445,0.619092614569473,0.6923052521158727,1.2638191958090326,1.0232885095959448,0.38090738543052705,0.3076947478841273,10121.9,10761.7,8093.4,8290.6,8547.8,10882.8,105.91204099002137,97.45582079998056,89.1728690060913,98.44236850129664,16.739171983930046,-0.9865477013160933,577.4,354.7,6.078019002580714,3.357021927024193,84.71927527241341,75.3399862674318,75.7,77.9,78.55809902268528,70.1266580283772,1.3487226312918807,1.1792093449246661,1.2490637481847666,1.0618081267753852,24.7,22.0,0.25633402945815287,0.2013377942703864,2.5,2.9,0.02482188023913125,0.024253473283987033,14.1,19.4,15.3,20.4,0.19120752626469845,0.25021535205678563,0.25655003130508575,0.26274131711214055,0.30726690521571304,0.35887134999881404,11.8,10.1,8.8,12.7,0.1573362764881559,0.13030692972773567,0.15208107759386205,0.16293193581331988,20.6,22.8,0.5664881414881415,0.4583565025838604,19.3,20.4,5.3,6.6,0.9,1.2,0.0,0.0,19.3,20.4,0.20158832907781007,0.18661067404768036,56.1,60.4,1.0,0.9,2.5,2.6,13.6,12.5,0.0,0.0,0.0,0.0,0.5,0.6,0.753278109568726,0.7709415069784058,0.01315583573928161,0.01246063157622436,209.3,212.0,51.9,24.2,43.8,68.1,61.9,61.9,51.6,57.3,0.1,0.5,2.174193398544731,1.9031165561567545,0.546952741430301,0.22079146878227024,0.4502713645245202,0.6085987911576922,0.6339187246445311,0.5520121397266242,0.5421958670906777,0.5177190098774276,0.0008547008547008499,0.00399514661274013,206.8,3.7578670808745493,-0.4334875692917343
1,24,66.83333333333333,64.58333333333333,66.83333333333333,64.58333333333333,44.291666666666664,34.958333333333336,44.833333333333336,48.791666666666664,0.6592074665708793,0.5398287481827885,0.6851129840197299,0.7587275021513905,0.9816899733044774,0.7120985862789385,0.31488701598027014,0.24127249784860952,6075.333333333333,5127.041666666667,4894.625,4053.8333333333335,6351.708333333333,6852.0,90.63023814287975,79.26989378196173,96.37557345649923,105.93058146295077,-5.7453353136194805,-26.660687680989025,310.2916666666667,232.5,4.728636932360608,3.6394411262943147,73.02817912016766,62.80825578126315,49.208333333333336,43.0,72.57412539942982,66.79481428959588,1.0765359051050944,0.8376211429242585,1.0368426736762315,0.8293447060665166,13.375,12.958333333333334,0.19644847022161163,0.20311832629486717,1.5416666666666667,1.4583333333333333,0.022622010909488885,0.023909926326304707,9.75,11.708333333333334,10.166666666666666,12.875,0.2290318922474001,0.3364592370247747,0.22574902335732247,0.26822225447172127,0.30136643950141256,0.3853403671124938,6.625,4.875,6.5,9.125,0.15455826107223725,0.1358024091467244,0.1432624314049067,0.18413095932103685,13.125,14.0,0.5101477484528703,0.3536363872641046,10.416666666666666,7.791666666666667,2.625,2.0833333333333335,0.375,0.2916666666666667,0.0,0.0,10.416666666666666,7.791666666666667,0.1565989894892539,0.12065439922848949,31.333333333333332,26.458333333333332,0.7083333333333334,0.25,3.2083333333333335,1.5833333333333333,7.916666666666667,6.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.3333333333333333,0.7010354438944257,0.7529785201336061,0.015240073340402277,0.0070927824404916455,139.5,119.0,31.0,15.291666666666666,31.458333333333332,34.875,40.791666666666664,36.916666666666664,36.25,31.791666666666668,0.0,0.125,2.079772907534332,1.8660169441374184,0.46464023335987453,0.24280178077169437,0.4684602720110677,0.5549559772328251,0.6116448122822787,0.5721245708115895,0.5350275898811109,0.49422615419674637,0.0,0.0019084611245628168,131.41666666666666,-4.275655430388884,-1.241811759203952
