cluster,player_count,rounds_played_ct,rounds_played_t,awpy_rounds_ct,awpy_rounds_t,kills_ct,kills_t,deaths_ct,deaths_t,kpr_ct,kpr_t,dpr_ct,dpr_t,kdr_ct,kdr_t,survival_rate_ct,survival_rate_t,damage_ct,damage_t,awpy_damage_ct,awpy_damage_t,damage_taken_ct,damage_taken_t,damage_per_round_ct,damage_per_round_t,damage_taken_per_round_ct,damage_taken_per_round_t,damage_diff_per_round_ct,damage_diff_per_round_t,util_damage_ct,util_damage_t,util_damage_per_round_ct,util_damage_per_round_t,adr_ct,adr_t,kast_rounds_ct,kast_rounds_t,kast_ct,kast_t,impact_ct,impact_t,rating_ct,rating_t,assists_ct,assists_t,assists_per_round_ct,assists_per_round_t,flash_assists_ct,flash_assists_t,flash_assists_per_round_ct,flash_assists_per_round_t,trade_kills_ct,trade_kills_t,traded_deaths_ct,traded_deaths_t,trade_kill_rate_ct,trade_kill_rate_t,death_traded_rate_ct,death_traded_rate_t,trade_participation_ct,trade_participation_t,opening_kills_ct,opening_kills_t,opening_deaths_ct,opening_deaths_t,opening_kill_rate_ct,opening_kill_rate_t,opening_death_rate_ct,opening_death_rate_t,opening_duel_attempts_ct,opening_duel_attempts_t,opening_duel_success_ct,opening_duel_success_t,rounds_with_2k_ct,rounds_with_2k_t,rounds_with_3k_ct,rounds_with_3k_t,rounds_with_4k_ct,rounds_with_4k_t,rounds_with_5k_ct,rounds_with_5k_t,multi_kill_rounds_ct,multi_kill_rounds_t,multi_kill_rate_ct,multi_kill_rate_t,rifle_kills_ct,rifle_kills_t,awp_kills_ct,awp_kills_t,smg_kills_ct,smg_kills_t,pistol_kills_ct,pistol_kills_t,shotgun_kills_ct,shotgun_kills_t,scout_kills_ct,scout_kills_t,util_kills_ct,util_kills_t,rifle_kill_share_ct,rifle_kill_share_t,awp_kill_share_ct,awp_kill_share_t,grenades_thrown_ct,grenades_thrown_t,he_grenades_thrown_ct,he_grenades_thrown_t,flashbangs_thrown_ct,flashbangs_thrown_t,smokes_thrown_ct,smokes_thrown_t,fire_nades_thrown_ct,fire_nades_thrown_t,decoys_thrown_ct,decoys_thrown_t,grenades_per_round_ct,grenades_per_round_t,he_grenades_per_round_ct,he_grenades_per_round_t,flashbangs_per_round_ct,flashbangs_per_round_t,smokes_per_round_ct,smokes_per_round_t,fire_nades_per_round_ct,fire_nades_per_round_t,decoys_per_round_ct,decoys_per_round_t,rounds_played_total,pc1,pc2
0,5,130.8,135.4,130.8,135.4,113.8,100.6,69.6,86.0,0.86655364381268,0.740475108524226,0.5346024624639083,0.6359488424395915,1.6291043690608127,1.1662621133559807,0.46539753753609175,0.3640511575604085,16420.4,14881.4,10967.8,10423.4,10301.6,12189.2,126.40030919548992,109.26694401119077,78.91661808740123,90.10567583372261,47.4836911080887,19.161268177468152,578.0,377.4,4.38347310320202,2.7401005075602463,84.54589750945173,76.48437584939639,103.0,105.8,78.82601334408562,77.78985010093945,1.478213751609836,1.2469100289535815,1.3570580324464694,1.1762034305736757,21.6,29.8,0.17437707874454858,0.220008751196685,4.6,9.6,0.03836304257991,0.07296739988141257,19.8,28.0,15.2,24.2,0.17130644070493695,0.27835157199930516,0.21819610709536433,0.2807760891590679,0.26337623220153333,0.38405294037111465,22.2,15.8,10.2,9.0,0.192823293059914,0.15420487136432942,0.14608963727004823,0.10173597949818221,32.4,24.8,0.6722770828761612,0.63664512944766,31.2,25.0,7.6,5.8,2.2,0.6,0.0,0.2,31.2,25.0,0.23567657242356038,0.18469071102362053,23.0,45.2,63.6,34.2,3.6,1.2,18.8,16.4,0.0,0.0,1.8,1.2,1.6,1.0,0.2080566086083556,0.43143106942273174,0.5579131418649331,0.3500101132920309,249.8,314.6,52.4,17.2,70.8,138.4,70.4,100.2,56.0,57.8,0.2,1.0,1.9162716132595647,2.3695021784154173,0.3939230949773118,0.12412995689113664,0.5503344547019247,1.052618869002965,0.5418582254425628,0.7504248900229158,0.4279580359399636,0.43417498202301774,0.00219780219780218,0.008153480475381999,266.2,9.219513995592525,7.794740113845334
1,17,54.35294117647059,53.64705882352941,54.35294117647059,53.64705882352941,31.941176470588236,26.941176470588236,40.705882352941174,40.8235294117647,0.5770937199629899,0.5058070717937985,0.7571657902927252,0.7603839415289615,0.7767292911093124,0.66440137137383,0.2428342097072747,0.23961605847103845,4610.823529411765,4031.5882352941176,3734.9411764705883,3196.1176470588234,5748.411764705882,5615.470588235294,84.0439483697648,75.32261467851782,106.49785553912189,104.60885132505975,-22.453907169357088,-29.286236646541933,278.5882352941176,218.05882352941177,4.9706746044956365,4.015837368438584,68.07851723975762,59.89353399378459,36.705882352941174,36.05882352941177,66.67002209297226,66.80880930964135,0.9222943134242945,0.7762973033368694,0.8753337321336232,0.7931461243772089,11.411764705882353,11.647058823529411,0.21502213788741298,0.2156257647714657,2.0,2.1176470588235294,0.03781166494139626,0.04230010498325352,8.058823529411764,9.941176470588236,7.588235294117647,11.117647058823529,0.2683594664565357,0.3695942088374531,0.1875291258413815,0.2730867177821466,0.2904384617457622,0.39332170521309556,5.411764705882353,2.6470588235294117,6.0,6.411764705882353,0.1732848060118192,0.09537209555242218,0.14366544410104087,0.16085793208853033,11.411764705882353,9.058823529411764,0.47038588397175174,0.2887721755368814,7.176470588235294,6.117647058823529,1.411764705882353,1.0588235294117647,0.058823529411764705,0.058823529411764705,0.0,0.0,7.176470588235294,6.117647058823529,0.13223447084927156,0.11459759460352521,21.11764705882353,19.764705882352942,1.1764705882352942,0.47058823529411764,1.7058823529411764,1.0,7.0588235294117645,5.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.35294117647058826,0.23529411764705882,0.6406475452125878,0.7304485209153286,0.033958872968160886,0.02084230918485517,113.29411764705883,121.23529411764706,26.0,15.0,26.529411764705884,38.529411764705884,33.94117647058823,38.588235294117645,26.764705882352942,28.647058823529413,0.058823529411764705,0.47058823529411764,2.038175609802495,2.263802722243844,0.4628589711681692,0.2824461745356684,0.46846860985480776,0.730051215146152,0.6233761982438702,0.7057578944035114,0.4825381237195878,0.5349081439200154,0.0009337068160597529,0.010639294238496612,108.0,-6.616060580243979,-1.4346831768832078
2,10,70.9,69.3,70.9,69.3,49.2,38.7,41.6,48.0,0.7152029633431571,0.5578413268318687,0.6113764748265793,0.695703925065214,1.1859035593124754,0.8009059161020835,0.38862352517342064,0.30429607493478605,7546.9,5673.8,5094.6,4094.2,6128.4,6965.8,107.61676429428658,81.02493191655057,88.22685894266792,101.47366128330887,19.38990535161866,-20.448729366758293,283.4,138.0,3.6323890423271266,1.7760484426333096,73.41891575450646,58.16511041256721,53.9,47.0,76.76228288156402,68.03470389730495,1.191248083121856,0.8652797095397536,1.1623119018954409,0.8788650924668817,13.0,13.9,0.18035709935058825,0.19299486218579026,2.5,6.1,0.03614902374396943,0.08934774756604003,8.3,10.4,7.6,10.3,0.17033344134822836,0.27738385811122346,0.19465395067928143,0.19877745804251973,0.242709265406841,0.294594628442631,9.7,4.4,6.3,5.6,0.19409620190624383,0.10846247161373172,0.15426451827543589,0.1300406056044645,16.0,10.0,0.5883393946207246,0.4731351543193648,11.6,8.4,2.5,2.0,0.1,0.3,0.1,0.0,11.6,8.4,0.1696568034426304,0.11932497557548705,8.1,12.9,28.3,17.0,1.8,0.8,8.5,6.7,0.2,0.0,1.4,0.8,0.4,0.2,0.1759634949542058,0.3547962968587562,0.5601129821389134,0.43174099409075267,113.9,150.9,23.5,4.1,33.4,70.4,33.3,48.8,23.7,27.4,0.0,0.2,1.6023571423385217,2.1859531621564896,0.3152935434454692,0.05960023942738418,0.4938676468696605,1.01827833425125,0.4692066199298065,0.7134788063402062,0.3239893320935854,0.3910072653912376,0.0,0.00358851674641148,140.2,-3.638098096307869,6.460437468838589
3,3,172.66666666666666,154.66666666666666,172.66666666666666,154.66666666666666,138.33333333333334,79.0,103.66666666666667,113.33333333333333,0.7991055129609347,0.5106968300516687,0.6006526104417671,0.7325932132383746,1.334257281937344,0.6979171157739458,0.3993473895582329,0.2674067867616255,18166.666666666668,11144.0,14619.666666666666,8929.333333333334,15272.333333333334,15323.333333333334,104.90541712303762,72.04414187962574,88.48692497261776,99.05481078061723,16.418492150419862,-27.01066890099148,1483.6666666666667,740.3333333333334,8.558506754289887,4.788898198575619,84.48936655713764,57.728250244379275,141.66666666666666,108.33333333333333,81.97562979189486,70.04608294930875,1.4037080138736764,0.7860062840385421,1.305094697426068,0.8237758951543079,51.0,34.666666666666664,0.2946787148594377,0.22410277894148858,10.0,8.333333333333334,0.0583013873676524,0.05386119257086994,25.0,25.0,28.666666666666668,34.666666666666664,0.18306687694559545,0.3145523366323655,0.27630377416826646,0.3040459756047244,0.3100584154801022,0.38572825024437923,22.666666666666668,10.666666666666666,8.666666666666666,22.333333333333332,0.16095099676335367,0.13347698324266455,0.08398764713072614,0.19926362632049124,31.333333333333332,33.0,0.7101626016260162,0.31269964603297934,36.333333333333336,18.333333333333332,12.0,4.0,1.3333333333333333,0.6666666666666666,0.0,0.0,36.333333333333336,18.333333333333332,0.2095198977729098,0.1185309314341572,105.0,51.666666666666664,0.3333333333333333,0.3333333333333333,14.666666666666666,9.666666666666666,13.666666666666666,15.0,1.3333333333333333,0.0,0.0,0.0,1.6666666666666667,1.0,0.7584029109200734,0.6595879487011427,0.002252252252252233,0.0037878787878787667,443.3333333333333,348.3333333333333,110.33333333333333,39.666666666666664,113.33333333333333,143.33333333333334,115.66666666666667,84.33333333333333,104.0,80.33333333333333,0.0,0.6666666666666666,2.560583242059146,2.2514173998044966,0.6378468419131069,0.2568077084206116,0.6537513691128148,0.9259321323837453,0.6691767068273092,0.5450076804915515,0.5998083242059146,0.519368803239771,0.0,0.0043010752688172,327.3333333333333,11.498992727639708,-3.8827239558648983
4,16,117.75,122.4375,117.75,122.4375,88.5625,88.75,70.75,85.4375,0.7566159415892588,0.7248385745163106,0.6010157783001877,0.6993990620057869,1.269687408171664,1.0371598665350863,0.3989842216998123,0.300600937994213,12117.4375,12185.5,9670.3125,9480.5625,10234.1875,12252.125,103.38133175696568,99.49826728545985,87.14305907541363,100.27231357373375,16.238272681552047,-0.7740462882739174,675.0625,462.375,6.006641971367859,3.8081396256997797,82.52035643492435,77.36122885996423,92.9375,88.25,79.06584810117418,71.98298957764132,1.3089878019794288,1.2220259450986102,1.2469692138536463,1.0973121294517987,30.625,25.375,0.2621943719749344,0.20898747679884808,3.25,3.0625,0.028092007502857383,0.0251441470593295,16.375,22.8125,17.625,23.125,0.18492659681833745,0.25584249429071665,0.24741436872567582,0.26985917762837064,0.2882679340932189,0.37425002131834345,15.4375,12.4375,10.0,14.6875,0.17038601748882634,0.1386340050754138,0.14252974029902826,0.1690178337063887,25.4375,27.125,0.6038429944679945,0.4578727297287747,22.5,22.3125,5.9375,6.25,1.0625,1.375,0.0625,0.0,22.5,22.3125,0.19296628085260872,0.1833813699880128,67.8125,69.25,1.6875,0.4375,3.4375,3.0,14.1875,13.875,0.0,0.0,0.0625,0.0,0.6875,1.0,0.764370352019519,0.7791319595029718,0.017216912972025114,0.004778635475880969,260.625,238.9375,63.75,34.1875,58.1875,71.9375,75.5625,67.6875,62.8125,64.5625,0.3125,0.5625,2.227188153330358,1.9542274656644412,0.5499960015756898,0.27610489148741996,0.4962112492994172,0.5904270095819144,0.6423833780008479,0.5556247617654355,0.5362553030045009,0.5276460764564491,0.0023422214499021626,0.004424726373222306,240.1875,6.2519713380976265,-1.2279707991893185
5,6,129.16666666666666,127.33333333333333,129.16666666666666,127.33333333333333,78.16666666666667,72.0,72.33333333333333,89.0,0.5968032479229441,0.5662915252105746,0.5619070942735165,0.7011741741189468,1.0630344258915687,0.809112901931487,0.4380929057264835,0.29882582588105316,11007.333333333334,10200.333333333334,8981.666666666666,8075.5,10249.166666666666,12906.0,83.91871385494683,80.24167596418415,79.612861585357,101.1651832249644,4.3058522695898285,-20.923507260780244,976.3333333333334,605.8333333333334,7.201537470614866,4.70712473074553,68.34808148763426,63.70735653346128,100.66666666666667,89.33333333333333,77.38538814560292,69.60660959873705,0.9501394615148543,0.9012835430896429,1.0592622578810562,0.911788807982881,31.5,31.0,0.23798335719826025,0.24587409095391213,3.3333333333333335,8.5,0.026975874173359737,0.0723027092502003,14.5,20.166666666666668,19.666666666666668,22.333333333333332,0.19409793776473713,0.27780652104904807,0.27136483886483886,0.24523639967963004,0.26682456660193693,0.3285235138676687,10.666666666666666,6.0,7.333333333333333,12.333333333333334,0.13866771828537608,0.08196192239281064,0.1012822098536384,0.1360233950827251,18.0,18.333333333333332,0.6296470342522974,0.3341327352196917,16.166666666666668,16.333333333333332,4.666666666666667,3.5,0.3333333333333333,0.5,0.0,0.0,16.166666666666668,16.333333333333332,0.12291542695222628,0.12981825399136396,51.833333333333336,49.5,0.8333333333333334,1.0,9.333333333333334,4.833333333333333,13.5,14.333333333333334,0.0,0.0,0.5,0.5,1.6666666666666667,1.0,0.6627549771054951,0.6857069743438199,0.009788085073650999,0.014826480376618151,333.3333333333333,404.0,68.33333333333333,24.833333333333332,79.0,144.66666666666666,103.16666666666667,146.66666666666666,82.66666666666667,87.33333333333333,0.16666666666666666,0.5,2.6034503025106743,3.1847517019217837,0.5115486327933945,0.19177163707605724,0.6337696424358289,1.1574287338828482,0.8257847383927791,1.1433092572750416,0.6309583999997829,0.6882834173570874,0.0013888888888888833,0.00395865633074935,256.5,5.106519427098404,-2.397872782853041
6,23,72.26086956521739,71.8695652173913,72.26086956521739,71.8695652173913,50.130434782608695,40.95652173913044,46.30434782608695,54.130434782608695,0.6974483836530195,0.5699105013841576,0.6498850456882316,0.7569914252740501,1.0881402995523013,0.7635183994734264,0.35011495431176837,0.2430085747259499,6778.478260869565,5916.173913043478,5435.130434782609,4688.521739130435,6563.782608695652,7690.173913043478,94.00538052163701,82.45367190176336,91.61203310893771,106.96002858276505,2.3933474126993004,-24.506356681001687,356.7826086956522,292.0,5.033558661327753,4.214905674559605,75.37541340524473,65.34347108211797,55.34782608695652,47.04347826086956,75.81463772712782,65.20695654808998,1.170658702498136,0.8987480035685435,1.1188290153563525,0.8524950555032808,16.08695652173913,14.173913043478262,0.21763555875773544,0.1946216061997994,1.7391304347826086,1.173913043478261,0.02259312666094896,0.016498319989000587,10.826086956521738,12.73913043478261,12.521739130434783,13.695652173913043,0.2169695762791939,0.2961091168120102,0.268961334773259,0.25126982738205333,0.3239590787923245,0.3637228175485943,6.913043478260869,6.608695652173913,6.0,11.08695652173913,0.14193680454283222,0.1756631687596999,0.12885223382217398,0.20014079455405004,12.91304347826087,17.695652173913043,0.5434214157415537,0.40077411476734603,11.869565217391305,9.130434782608695,2.9565217391304346,2.6956521739130435,0.5652173913043478,0.6086956521739131,0.043478260869565216,0.043478260869565216,11.869565217391305,9.130434782608695,0.1666499911562861,0.1289512866167774,36.26086956521739,31.043478260869566,0.5217391304347826,0.30434782608695654,3.652173913043478,1.5217391304347827,8.391304347826088,7.173913043478261,0.0,0.0,0.0,0.0,0.5652173913043478,0.6086956521739131,0.7167921600068492,0.7573348670111636,0.009708218924431591,0.006803792720616914,155.17391304347825,127.17391304347827,37.391304347826086,18.0,35.391304347826086,37.21739130434783,43.47826086956522,37.69565217391305,38.78260869565217,34.17391304347826,0.13043478260869565,0.08695652173913043,2.1775981930156654,1.7981633111558402,0.5249114866610141,0.2575630609358498,0.4994688391856804,0.5236761774485778,0.6075592406172037,0.5279016011854981,0.5430936392041709,0.4877552480548226,0.0025649873475960395,0.0012672235310915957,144.1304347826087,-2.713530230687298,-1.4567617347328699
