player_name,rounds_played_CT,rounds_played_T,opening_kills_per_round_CT,opening_kills_per_round_T,opening_attempts_per_round_CT,opening_attempts_per_round_T,opening_duels_per_round_CT,opening_duels_per_round_T,opening_success_rate_CT,opening_success_rate_T,kills_per_round_CT,kills_per_round_T,deaths_per_round_CT,deaths_per_round_T,assists_per_round_CT,assists_per_round_T,flash_assists_per_round_CT,flash_assists_per_round_T,hp_damage_per_round_CT,hp_damage_per_round_T,armor_damage_per_round_CT,armor_damage_per_round_T,utility_damage_per_round_CT,utility_damage_per_round_T,headshot_rate_CT,headshot_rate_T,awp_kill_share_CT,awp_kill_share_T,rifle_kill_share_CT,rifle_kill_share_T,pistol_kill_share_CT,pistol_kill_share_T,avg_time_to_first_engagement_ticks_CT,avg_time_to_first_engagement_ticks_T,avg_survival_ticks_CT,avg_survival_ticks_T,std_survival_ticks_CT,std_survival_ticks_T,survival_rate_CT,survival_rate_T,trade_kill_rate_CT,trade_kill_rate_T,trade_kills_per_round_CT,trade_kills_per_round_T,traded_deaths_per_round_CT,traded_deaths_per_round_T,trade_attempts_per_round_CT,trade_attempts_per_round_T,trade_success_rate_CT,trade_success_rate_T,grenades_per_round_CT,grenades_per_round_T,flashbangs_per_round_CT,flashbangs_per_round_T,smokes_per_round_CT,smokes_per_round_T,fire_nades_per_round_CT,fire_nades_per_round_T,avg_distance_from_team_CT,avg_distance_from_team_T,isolation_rate_CT,isolation_rate_T,rounds_played_total,pc1,pc2,cluster
apEX,8.842105263157896,7.684210526315789,0.10917065390749602,0.10025062656641603,0.13736614262930052,0.23646616541353382,0.13736614262930052,0.23646616541353382,0.6052631578947368,0.2894736842105263,0.7261449077238551,0.4733082706766917,0.5104807473228526,0.7111528822055138,0.3299840510366826,0.3007518796992481,0.07633857370699476,0.06190476190476191,101.99968102073365,79.00050125313284,16.506117566643884,9.083333333333334,19.7958988380041,9.294736842105262,0.4166425679583574,0.41002506265664157,0.004048582995951417,0.0,0.6729885611464559,0.6155388471177945,0.09640286613970823,0.15764411027568923,2741.716393255867,2967.2057777018304,5505.686101617681,5223.167669172933,2069.9150112063303,1679.7024898775035,0.3667350193665983,0.21604010025062656,0.12396375554270292,0.19573934837092732,0.10766689450899977,0.10864661654135337,0.09338118022328548,0.12644110275689222,1.7676463886990201,2.387719298245614,0.04662461352008362,0.04425062764700995,12050.657416267943,11346.998496240602,3588.4378560036453,3958.5878446115285,3497.210366826156,4288.117919799499,2309.6157325131007,2128.8684210526317,499.2339104829996,442.7012691687194,0.21290319083362944,0.15129396249838525,16.526315789473685,-0.28384081243503945,-0.557620504004484,3
arT,9.526315789473685,9.052631578947368,0.14933925723399408,0.08973570289359763,0.2773258904837852,0.34537480063795856,0.2773258904837852,0.34537480063795856,0.5114035087719299,0.3142857142857143,0.6756246677299309,0.5470152654363181,0.7176387939545834,0.804978354978355,0.2785068732437153,0.3143198906356801,0.041091364775575304,0.02496012759170654,99.85202399939243,85.72448165869218,16.71220475431002,10.100056960583276,10.425685425685424,7.483880154932787,0.49476751318856577,0.5087814232551074,0.027631578947368424,0.03064479380268854,0.6881701631701632,0.5625237335763651,0.06682922340817077,0.20852320194425458,2463.1434210526313,2568.8119883040936,5908.286967418547,5710.164980633402,2493.0046721442277,2283.348772188813,0.3574770258980785,0.24321029847345638,0.09962274567537725,0.12717399559504824,0.08117262854104959,0.0875598086124402,0.146487430697957,0.24139895192526772,2.2272651325282906,2.7274663932558667,0.044216098546762166,0.03479336897400311,11918.150391129338,11000.059273182957,3620.486568694463,3533.7071884256093,3798.237609174451,4183.8330940988835,1834.618808384598,2129.9839143312824,695.8580952417975,467.4047181321569,0.33865858267520893,0.15127937653735146,18.578947368421055,-0.6095349983726088,1.2156973658248997,3
aragornN,10.1,9.4,0.05636363636363637,0.18616161616161617,0.1518181818181818,0.34479797979797977,0.1518181818181818,0.34479797979797977,0.2833333333333333,0.5116666666666666,0.5581818181818182,0.6039393939393939,0.6563636363636364,0.8573232323232324,0.21045454545454545,0.25146464646464645,0.02727272727272727,0.02909090909090909,75.60272727272726,81.8219696969697,10.552272727272728,9.041919191919192,9.418181818181818,4.6037878787878785,0.2905952380952381,0.43,0.0,0.02,0.6760714285714287,0.6900000000000001,0.2596428571428572,0.2033333333333333,2759.5213492063494,2671.6608405483407,6292.243636363636,6008.639949494949,2332.049413176231,2293.4279764574085,0.3809090909090909,0.23217171717171717,0.2013095238095238,0.21166666666666667,0.09954545454545455,0.13565656565656564,0.12590909090909091,0.23353535353535354,2.4118181818181816,2.8546969696969695,0.042243464052287585,0.053122294372294376,11937.10590909091,10672.771313131312,3315.570909090909,3174.674292929293,4297.800909090909,3993.2753535353536,1732.8650000000002,2707.8371717171717,652.8869098432091,445.4415172748737,0.34690679785145634,0.14865871100361866,19.5,-0.3445339102729724,1.616762004654869,2
b1t,7.588235294117647,8.235294117647058,0.1099227569815805,0.08249299719887955,0.19928274340039046,0.16372549019607843,0.19928274340039046,0.16372549019607843,0.446078431372549,0.40588235294117647,0.7711187505305153,0.6281512605042017,0.5396061454884984,0.6484593837535014,0.223673711909006,0.20168067226890754,0.026470588235294117,0.032913165266106444,99.64365503777269,91.36176470588236,12.956858500976148,8.68641456582633,2.87609710550887,2.4154061624649863,0.5689775910364145,0.5433600713012477,0.0,0.0,0.5954248366013072,0.7390459213988626,0.25707282913165264,0.18742466683643155,4379.411947203123,3122.276213818861,5775.929615482557,6152.601680672269,2003.6600561314062,2162.9702350946204,0.39477973007384776,0.3403361344537815,0.09582166199813258,0.2979012817248111,0.09708428826075885,0.2284313725490196,0.08728036669213139,0.17647058823529413,2.050305576776165,2.4976190476190476,0.04062418400014308,0.09298067738375826,9977.015176979883,10719.090056022409,2078.322421695951,2909.350280112045,4059.354154995332,3850.2380952380954,1737.9505008063832,2567.5141456582633,729.9185214744801,581.0823189019151,0.3806158343514452,0.20135101673623573,15.823529411764705,0.06481564612341185,0.22566217237602237,1
bLitz,9.4,9.4,0.1741958041958042,0.14108780108780108,0.2828256928256928,0.27195915195915193,0.2828256928256928,0.27195915195915193,0.5444444444444444,0.4,0.7450802900802901,0.7732511932511933,0.6882478632478632,0.6769352869352869,0.3436311836311836,0.2351842601842602,0.057232582232582235,0.07131701631701631,115.28267935767936,106.93182872682874,20.068276353276353,9.977485292485293,24.212582232582232,8.132770007770008,0.5078691678691679,0.656586099086099,0.012121212121212121,0.009523809523809523,0.6571284271284271,0.6931096681096681,0.17146224146224145,0.22940115440115438,2446.3181962481963,2149.2517316017315,5862.637178192178,6709.6655422355425,2170.552730370136,2342.6031758122945,0.38543253043253045,0.3927150627150627,0.14402597402597403,0.25366883116883115,0.11572779072779073,0.16775613275613274,0.11836052836052836,0.12917415917415917,2.351127946127946,2.6602331002331003,0.05503799037808561,0.06963520011784695,12257.339971509971,14044.333155733155,3260.0740222740224,3770.524264069264,3848.731197876198,5092.177645132645,2162.1687632737635,3130.7056210456212,570.007320306661,550.0717308934023,0.23339408826193606,0.1896610812910551,18.8,3.4595171770025117,1.7299329459680077,3
banjo,8.666666666666666,10.666666666666666,0.14285714285714285,0.12121212121212122,0.18452380952380953,0.21515151515151518,0.18452380952380953,0.21515151515151518,0.3333333333333333,0.5,0.5551948051948051,0.8363636363636363,0.5573593073593074,0.6272727272727273,0.2981601731601731,0.21515151515151518,0.0,0.0,93.23160173160174,109.81818181818183,15.139069264069263,9.981818181818182,7.945887445887446,6.745454545454546,0.4305555555555555,0.5262626262626262,0.0,0.0,0.5694444444444444,0.8787878787878788,0.4305555555555555,0.0909090909090909,3002.611111111111,2796.8814814814814,7078.900432900434,6385.475757575758,3201.566093121663,3064.197158058742,0.47294372294372294,0.37272727272727274,0.2638888888888889,0.3828282828282828,0.10822510822510822,0.28484848484848485,0.20887445887445888,0.18484848484848485,2.4155844155844157,2.354545454545455,0.054838709677419356,0.12169312169312169,13416.987012987012,12087.612121212122,3510.7196969696975,3692.2757575757573,4202.7164502164505,3913.2242424242427,3462.8760822510826,2788.20303030303,857.2520654285541,515.4337176540374,0.45319531952389475,0.2098533155347703,19.333333333333332,4.928340140615838,3.0355556845008778,1
bobeksde,9.666666666666666,11.083333333333334,0.08084693084693086,0.11197691197691197,0.21014633514633516,0.34268578643578645,0.21014633514633516,0.34268578643578645,0.3551587301587302,0.2939484126984127,0.5428580678580679,0.5176767676767676,0.714670745920746,0.8978805916305915,0.2212088837088837,0.19645562770562772,0.01590909090909091,0.01984126984126984,83.63238474488475,86.2799963924964,14.161517417767419,9.42848124098124,13.360777648277647,10.729094516594516,0.6026034151034151,0.6686507936507936,0.0,0.0,0.4822631072631072,0.6064484126984127,0.3309283309283309,0.27748015873015874,2838.582762145262,2690.400323056573,5990.445067663818,5367.246590909091,2389.0242693727178,2352.210729897359,0.33806170681170683,0.15655663780663778,0.14514189514189513,0.16904761904761903,0.0815413752913753,0.08718434343434343,0.12774054649054647,0.17253787878787877,2.656628787878788,2.9237554112554114,0.03230247971252469,0.030822105454458393,10735.744904169906,8366.426343795094,2571.2724763662263,2014.5112373737375,4152.222123478373,3010.7902777777776,1425.2254483941986,1959.0133928571431,725.1607645081563,438.98926659352065,0.3973871345404912,0.14484284228131844,20.75,-3.6894881555610968,2.733139251272357,2
br0,8.5,9.125,0.06558441558441558,0.17056277056277058,0.1305194805194805,0.21114718614718614,0.1305194805194805,0.21114718614718614,0.2708333333333333,0.7083333333333333,0.6802759740259741,0.6490800865800865,0.683685064935065,0.733982683982684,0.3366883116883117,0.2148268398268398,0.011363636363636364,0.011363636363636364,100.90211038961039,97.57662337662337,20.22564935064935,11.457088744588745,11.28051948051948,3.5636363636363635,0.4965277777777778,0.5060897435897436,0.013888888888888888,0.0,0.65625,0.5696581196581196,0.15277777777777776,0.2082264957264957,2891.961174242424,3064.2300505050507,5754.349107142857,6019.59053030303,2338.9939211715723,2220.6915172886424,0.34910714285714284,0.30124458874458876,0.18055555555555555,0.23218482905982907,0.11956168831168831,0.16401515151515153,0.16112012987012986,0.07278138528138528,2.891477272727273,3.12987012987013,0.04343830437580438,0.055364214237062156,9161.798214285714,9229.089448051947,1931.1133116883116,2233.9618506493507,3615.0612012987012,3063.851028138528,1432.2034902597402,1921.9436147186148,539.7068937149384,494.38408398196,0.2620456292733569,0.21805880421918378,17.625,-2.1926669630108564,1.9128357391653263,2
brnz4n,10.846153846153847,9.538461538461538,0.10015540015540016,0.06604506604506605,0.21095571095571097,0.21890054390054392,0.21095571095571097,0.21890054390054392,0.41025641025641024,0.308974358974359,0.6515928515928516,0.5652958152958153,0.6891219891219891,0.7915251415251414,0.29184149184149183,0.20314130314130316,0.026107226107226107,0.03583916083916084,97.52315462315461,81.39155289155289,15.735897435897435,8.656118881118882,7.623543123543124,4.405691530691531,0.6294816294816296,0.6918803418803419,0.017094017094017092,0.0,0.7352397602397602,0.6512820512820513,0.10052170052170052,0.31025641025641026,2824.4896825396822,2703.2660561660564,6457.8564102564105,5886.754753579754,2355.4268579155587,2345.4853754031424,0.37218337218337216,0.31025641025641026,0.13629426129426128,0.47863247863247865,0.06386946386946388,0.247979797979798,0.22564102564102562,0.17544677544677542,2.262937062937063,2.863958263958264,0.02778442146089205,0.09334139012557069,12054.47972027972,10133.511840936842,3162.193783993784,2995.552092352092,4197.765268065268,3686.2287518037515,2301.466588966589,2169.9415057165056,720.5980252410712,508.5833128733074,0.4152728232001672,0.20768549011148266,20.384615384615387,0.47068138263649956,2.6660854567586485,1
broky,10.2,9.8,0.10303030303030303,0.01818181818181818,0.15757575757575756,0.05858585858585859,0.15757575757575756,0.05858585858585859,0.5333333333333333,0.2,0.9737373737373737,0.4751515151515151,0.5636363636363637,0.9636363636363636,0.2303030303030303,0.21535353535353535,0.12727272727272726,0.08040404040404041,135.4989898989899,81.20727272727272,8.202020202020202,5.457121212121212,6.6141414141414145,2.1015151515151516,0.15383116883116882,0.5833333333333333,0.7108441558441558,0.2333333333333333,0.17350649350649353,0.5333333333333333,0.08318181818181818,0.2333333333333333,2899.9322222222227,3116.9342857142856,6646.149494949495,6457.7593434343435,2568.468732816856,2413.0018319190162,0.5171717171717172,0.14217171717171717,0.14103896103896102,0.5666666666666667,0.14343434343434341,0.24535353535353535,0.11313131313131315,0.22494949494949495,2.135353535353535,3.3172727272727274,0.06685128596893303,0.07354979275710984,12335.272727272726,10277.671161616161,3240.357575757576,3497.0051010101006,3953.1191919191915,4289.639141414142,2336.4262626262625,1971.9709090909091,636.9347428622617,400.38789765233304,0.3117532688685247,0.10370012022822994,20.0,2.066889548543645,-4.132535562570347,0
chay,10.125,8.25,0.03125,0.04375,0.109375,0.19166666666666665,0.109375,0.19166666666666665,0.29166666666666663,0.21875,0.6875,0.7375,0.6006944444444444,0.9500000000000001,0.21354166666666669,0.234375,0.06944444444444445,0.05208333333333333,93.25,102.42500000000001,13.664930555555555,11.160416666666666,4.444444444444445,1.1979166666666667,0.4452380952380952,0.7728174603174603,0.0,0.0,0.8485119047619047,0.6922123015873016,0.10773809523809523,0.3077876984126984,3811.009275793651,4912.746969696969,6864.130208333333,6654.579166666666,1940.4163497944594,2654.501303995399,0.4461805555555556,0.19270833333333331,0.15773809523809523,0.4833829365079365,0.14583333333333331,0.35520833333333335,0.109375,0.22291666666666668,2.654513888888889,3.1447916666666664,0.058229166666666665,0.11557414124264719,9536.711805555555,8046.378125,2035.6666666666665,2365.56875,3767.5850694444443,2616.147916666667,1554.84375,1562.1739583333333,639.0526059186537,439.4231701327068,0.3108808986356501,0.1470561223867854,18.375,-1.012450840078261,2.512109899822321,2
chopper,8.5,10.5,0.0,0.0,0.18333333333333335,0.19444444444444442,0.18333333333333335,0.19444444444444442,0.0,0.0,0.125,0.4305555555555556,0.875,0.8194444444444444,0.3666666666666667,0.09722222222222221,0.041666666666666664,0.09722222222222221,47.65833333333333,61.30555555555556,14.175,5.902777777777778,12.416666666666668,2.8472222222222223,0.3333333333333333,0.7,0.0,0.1,0.5,0.7,0.0,0.2,3696.708333333333,2847.4464285714284,6355.241666666667,6764.388888888889,1431.7506018964636,2978.2185897632207,0.225,0.2361111111111111,0.16666666666666666,0.2,0.041666666666666664,0.08333333333333333,0.14166666666666666,0.3055555555555555,2.3083333333333336,3.3194444444444446,0.017241379310344827,0.02702702702702703,9681.225,9738.75,2189.1583333333333,2988.3888888888887,3591.841666666667,4065.833333333333,1520.875,2241.5138888888887,795.9825598408456,615.688273394167,0.36390169093847835,0.2042396378390121,19.0,-3.6224582610346214,1.4320719520613887,2
cmtry,9.266666666666667,9.666666666666666,0.14795093795093794,0.12533022533022534,0.23544566544566545,0.15503755503755504,0.23544566544566545,0.15503755503755504,0.6377777777777778,0.5333333333333333,0.8011788211788211,0.8166511266511267,0.6095016095016095,0.5525511525511526,0.3196814296814297,0.32569541569541566,0.029370629370629373,0.14934731934731935,133.2475047175047,114.46038073038072,11.561621711621711,5.409419839419839,9.576180486180485,4.0993524993524995,0.34849206349206346,0.3965945165945166,0.49476190476190474,0.45326599326599326,0.23174603174603176,0.35178210678210675,0.20433862433862432,0.1792111592111592,2740.466285936286,2742.2669576719577,6215.307208347208,6425.914314944314,2234.258133412178,2256.321681732448,0.4332023532023532,0.5199818699818699,0.15645502645502646,0.248977873977874,0.13080475080475082,0.19152033152033152,0.16091464091464092,0.15716912716912718,2.3611732711732714,2.213962703962704,0.053605113392994216,0.08825670507135037,11538.47199023199,12988.295009065008,3303.004942834943,3973.1098471898467,3404.9744067044066,4729.06821030821,2212.822247752248,3405.8081585081586,602.2859469607974,461.5418810479289,0.28607459283525744,0.1459698958790755,18.933333333333334,5.185303650846262,-4.805335080874055,0
cobrazera,9.4,9.4,0.1384149184149184,0.11343989343989344,0.2048225848225848,0.2933893883893884,0.2048225848225848,0.2933893883893884,0.638888888888889,0.39444444444444443,0.8075757575757575,0.8013630813630814,0.6882659932659932,0.7497435897435897,0.21733747733747733,0.15793317793317793,0.012727272727272728,0.0,116.19976042476043,110.17376789876789,12.866767676767676,10.182191697191696,7.7128736078736075,6.5359945609945616,0.471000851000851,0.6315939615939616,0.12615255115255114,0.0,0.5953890553890554,0.6886076886076886,0.23485569985569985,0.1979002479002479,2420.433816738817,2806.1309764309767,6128.316762496763,5974.10767954268,2145.7193596060456,2325.0245887918522,0.391054131054131,0.31990675990675993,0.10237762237762237,0.1616039516039516,0.08483553483553483,0.11502886002886002,0.07389277389277389,0.1425868575868576,2.3567495467495467,2.5874247974247973,0.03952621254205282,0.044856010649728814,11240.835964775964,12549.088421578423,2930.950879305879,3301.5295004995005,4162.14430976431,3925.020129315129,1869.091667961668,2713.121974136974,649.209640227166,469.0160691349136,0.2934861717016157,0.128535285170917,18.8,0.9608692521909005,0.6135331572999065,3
cptkurtka023,9.4,9.3,0.10494949494949495,0.15937950937950937,0.17813131313131314,0.3302741702741703,0.17813131313131314,0.3302741702741703,0.5333333333333333,0.48166666666666663,0.6592929292929293,0.6406349206349207,0.7270202020202021,0.9222222222222222,0.14439393939393938,0.11303030303030304,0.00909090909090909,0.0,87.73979797979798,84.21689754689754,10.19818181818182,10.141500721500723,5.400454545454545,2.8266955266955267,0.5713311688311689,0.525,0.0,0.0,0.6484090909090909,0.7664285714285715,0.2932575757575758,0.13690476190476192,2664.9371428571426,3065.3702777777776,5719.695555555556,5414.757445887446,2160.5846809645896,1979.0964034193871,0.3102525252525253,0.1917171717171717,0.16553030303030303,0.4038095238095238,0.10560606060606062,0.2505916305916306,0.1605050505050505,0.2231168831168831,2.653383838383838,3.107979797979798,0.05076089171850888,0.09432134788254892,8310.966666666667,8773.59898989899,1722.0853535353538,2634.279696969697,3236.068282828283,2825.661601731602,1586.1120707070706,2562.149971139971,743.5865456425629,430.55588106359085,0.43983925678313013,0.1537279132199972,18.700000000000003,-3.3566576886177777,2.077805762124892,2
dav1deuS,10.125,8.25,0.0954861111111111,0.046875,0.18229166666666666,0.4302083333333333,0.18229166666666666,0.4302083333333333,0.4375,0.13988095238095238,0.8940972222222222,0.528125,0.71875,0.9489583333333333,0.2013888888888889,0.24270833333333333,0.0,0.0,127.40104166666667,81.76979166666666,15.303819444444445,8.814583333333333,3.3663194444444446,7.420833333333333,0.48448565323565324,0.5801948051948052,0.07142857142857142,0.0,0.6848939255189255,0.47916666666666663,0.1980425824175824,0.30833333333333335,3673.4690972222224,5833.046685606061,6519.458333333333,5822.470833333333,2212.7074040714224,2462.9263961125403,0.3420138888888889,0.19375,0.07910180097680097,0.26607142857142857,0.06597222222222222,0.14166666666666666,0.1388888888888889,0.26458333333333334,2.5503472222222223,3.1458333333333335,0.028707107843137254,0.04972436590008746,9767.552083333334,9177.258333333333,1971.078125,2713.804166666667,4530.048611111111,2121.6979166666665,1593.9479166666665,2311.3479166666666,565.3288948627071,376.9283832449362,0.2300345115606908,0.09894651310434338,18.375,-3.368143778896401,1.4751537092249078,2
dav1g,7.0,7.0,0.12395833333333334,0.10416666666666666,0.17604166666666668,0.20138888888888887,0.17604166666666668,0.20138888888888887,0.475,0.34375,0.496875,0.5225694444444444,0.8864583333333333,0.6701388888888888,0.2989583333333333,0.08854166666666666,0.015625,0.0,82.06458333333333,77.15798611111111,12.816666666666666,7.84375,6.48125,5.201388888888888,0.25833333333333336,0.523786976911977,0.0,0.0,0.48125,0.547957251082251,0.175,0.18815386002886003,3489.4148809523813,3831.9958333333334,6443.970833333334,4761.239583333333,1625.0501279132009,2117.061565889325,0.26979166666666665,0.15104166666666666,0.10208333333333333,0.3841991341991342,0.10416666666666666,0.2638888888888889,0.12395833333333334,0.1684027777777778,2.7885416666666667,2.2934027777777777,0.037403386087596614,0.09061618418025741,11223.030208333334,6358.578125,3598.93125,1659.829861111111,3576.805208333333,2102.5243055555557,1566.2697916666666,1858.2395833333333,604.4463585592459,340.169289062169,0.2332759969084116,0.10675496253512926,14.0,-4.638217822390917,-1.1241539021543239,4
dem0n,9.266666666666667,9.666666666666666,0.06783216783216783,0.13394975394975395,0.15605727605727607,0.2347992747992748,0.15605727605727607,0.2347992747992748,0.3111111111111111,0.5,0.7778721278721279,0.8049572649572649,0.5411211011211011,0.6455011655011655,0.22568209568209566,0.2555710955710956,0.02510822510822511,0.01851851851851852,100.51725385725385,112.2606993006993,14.191455211455212,11.743048433048433,8.13040404040404,8.794946904946904,0.6321083382848088,0.6328258778258778,0.0,0.0,0.753172764055117,0.8486363636363637,0.21475751916928384,0.12691919191919193,2404.7921933621933,2587.1902645502646,6338.762067932068,6080.972390572391,2358.338329595837,2156.6325549615412,0.5076434676434676,0.44819994819994824,0.21200138641315114,0.26586099086099085,0.18556665556665558,0.21434084434084433,0.07093795093795094,0.2367029267029267,2.4356143856143855,2.142180782180782,0.06490505395304157,0.1060615401559001,12073.184099234099,13351.499336959336,3600.4956188256187,3820.970455840456,3962.1772627372625,3443.4846335146335,2303.3838616938615,3247.7134602434603,746.1802231439648,497.81944366096155,0.40681282588152284,0.17572597163423373,18.933333333333334,4.2057192797292124,3.169366990082836,1
dex,9.666666666666666,11.166666666666666,0.12229020979020978,0.08166486291486291,0.31044742294742295,0.22967171717171717,0.31044742294742295,0.22967171717171717,0.35000000000000003,0.34027777777777773,0.642942242942243,0.7018127705627705,0.7971639471639471,0.8189033189033189,0.2593434343434344,0.30395923520923523,0.027972027972027972,0.0953102453102453,92.81433404558403,97.47441378066378,15.535597966847966,8.564989177489178,7.982316757316757,4.874188311688312,0.48241341991341985,0.6266268861857097,0.0,0.0,0.6912277537277537,0.6513083593965947,0.2476250601250601,0.28096916699857877,2803.6519783457284,2820.9468788156287,5742.996720409221,6005.074558080808,2196.9921504572744,2184.5035851002262,0.2555685055685056,0.22806637806637808,0.18016474266474267,0.32259127038538804,0.0989024864024864,0.24639249639249639,0.1322698135198135,0.23171897546897546,2.574135586635587,3.0142045454545454,0.036248597081930414,0.08475929073090567,8634.185139860141,9587.36020923521,2633.681178774929,2943.253057359307,3228.217398342398,3278.292658730159,1196.488566757317,2036.705717893218,563.493683517023,433.2452829741135,0.27164267247114454,0.1258706046501616,20.833333333333332,-2.197059654998209,0.9932677198123795,2
donk,9.210526315789474,8.736842105263158,0.1836978810663021,0.21307435254803675,0.26154021417179313,0.4056599832915622,0.26154021417179313,0.4056599832915622,0.6491228070175439,0.4863408521303258,0.9255866940077467,0.9310150375939849,0.630559352927774,0.8413951545530494,0.22601389838231944,0.2534670008354219,0.013955342902711323,0.0043859649122807015,129.13304853041694,126.77625313283208,15.214616085668716,10.918400167084377,4.762257917521076,4.421679197994988,0.6509189640768588,0.6418783701678439,0.028571428571428574,0.0043859649122807015,0.7412280701754387,0.75669002050581,0.187593984962406,0.16472810814916078,3452.3433014354064,3231.0510157970684,6081.087935748462,5869.605116959065,1965.3740654682815,2089.2457747830354,0.4218671679197995,0.20937761069340016,0.1986842105263158,0.3177005012531328,0.13692754613807245,0.2992481203007519,0.13712121212121212,0.23642439431913118,2.1547846889952154,2.609126984126984,0.05802410060458668,0.09455456256292112,9480.118164730007,9303.60194235589,2214.864485076327,2096.418149540518,3463.4679425837317,3223.3330200501255,1864.7981487810437,1967.3207602339182,625.8228076434349,435.739423642505,0.2503128191049772,0.10235257959600638,17.94736842105263,-0.2581226457941855,2.4522519838123102,3
drop,10.125,8.25,0.1423611111111111,0.04895833333333333,0.3489583333333333,0.18125,0.3489583333333333,0.18125,0.39166666666666666,0.25,0.6440972222222222,0.490625,0.798611111111111,0.9802083333333333,0.2638888888888889,0.4197916666666667,0.03125,0.06145833333333333,95.02083333333333,91.846875,14.640625,7.98125,8.090277777777779,3.2104166666666663,0.5190972222222222,0.5997023809523809,0.0,0.0,0.76875,0.46875,0.18958333333333333,0.2708333333333333,2738.9881944444446,3459.1961805555557,6093.472222222223,6577.613541666667,2048.6326661922367,2344.0363513120037,0.2621527777777778,0.1625,0.303125,0.35342261904761907,0.19270833333333331,0.18958333333333333,0.09895833333333333,0.29270833333333335,2.470486111111111,3.1145833333333335,0.07037537622419063,0.062214861751152074,10240.637152777777,13264.259375,3480.6545138888887,3984.101041666667,3104.5399305555557,5583.81875,1628.7256944444443,2023.0416666666667,447.3315567208961,393.7380009884224,0.17310702985447016,0.08714601260774386,18.375,-0.5943067970064101,0.0287635502046157,2
dukefissura,8.428571428571429,10.285714285714286,0.05612244897959184,0.09353741496598637,0.13605442176870747,0.2585034013605442,0.13605442176870747,0.2585034013605442,0.2285714285714286,0.38095238095238093,0.6547619047619048,0.5374149659863946,0.7210884353741497,0.8044217687074829,0.2653061224489796,0.18990929705215417,0.01020408163265306,0.04591836734693877,89.29931972789116,82.42290249433107,15.423469387755103,8.510204081632653,12.612244897959185,3.914399092970522,0.41099773242630383,0.7891156462585034,0.02040816326530612,0.0,0.4977324263038549,0.7023809523809524,0.23384353741496597,0.15476190476190474,3311.9585188620904,2726.550793650794,5755.496598639455,6170.963151927438,1974.746261494554,2334.2798565619805,0.314625850340136,0.22165532879818592,0.19812925170068027,0.10034013605442176,0.11564625850340135,0.09126984126984126,0.14625850340136054,0.1320861678004535,2.498299319727891,2.7414965986394555,0.04537289643413151,0.035806785806785806,11316.608843537415,10539.223922902494,2593.658163265306,2647.8486394557826,3767.605442176871,4582.25566893424,2171.753401360544,2510.727891156462,728.3034813176407,534.5710867042123,0.3069538807049807,0.14978254634977187,18.714285714285715,-1.3079709184687198,1.6271607737361653,2
dumau,9.526315789473685,9.052631578947368,0.16040100250626566,0.09510138983823194,0.2510138983823194,0.2510252904989747,0.2510138983823194,0.2510252904989747,0.5508771929824562,0.33771929824561403,0.8540100250626566,0.6319434951013898,0.6330029619503303,0.7691729323308271,0.33214855320118475,0.2357142857142857,0.057590947064631276,0.0324561403508772,119.82369180527076,87.46207564365459,21.67892458418774,8.801720209614945,17.915227462595883,5.1344269765322395,0.43744499394654196,0.5210412394622921,0.0,0.0,0.7612288382412222,0.8125939849624061,0.16769384726041073,0.17988721804511276,2379.170319738741,2223.093337510443,6004.040350877192,5908.490316700842,2307.021935537065,2233.179330322848,0.4266955266955267,0.27423103212576894,0.19224137575530764,0.31928115743905217,0.1612136401610086,0.19358623832308042,0.10506949191159717,0.20599225336067442,2.296483633325739,2.7584871269081797,0.0687569175703614,0.06911979162358195,11463.914008506114,9590.100934153566,3144.096563378142,2327.1235930735934,3792.043715348979,3492.6304739120524,1918.23991797676,2081.9015379357484,639.5224142001916,454.1754387825299,0.2787092004920863,0.12818135701327668,18.578947368421055,0.055832368295474465,1.6980033232389058,3
